Day,Time,Event,len(Queue)
1,11:50,Student 93 departs at booth 2,0
1,11:51,Student 39 departs Art Fair,NA
1,11:51,Student 27 departs at booth 4,0
1,11:51,Student 56 departs at booth 18,0
1,11:52,Student 72 arrives Art Fair,NA
1,11:52,Student 90 arrives at booth 5,1
1,11:53,Student 27 arrives at booth 8,1
1,11:53,Student 56 departs Art Fair,NA
1,11:53,Student 64 arrives at booth 19,1
1,11:53,Student 93 arrives at booth 8,2
1,11:53,Student 15 departs at booth 5,1
1,11:54,Student 15 arrives at booth 7,1
1,11:54,Student 72 arrives at booth 4,1
1,11:55,Student 44 departs at booth 6,1
1,11:55,Student 64 departs at booth 19,0
1,11:56,Student 64 departs Art Fair,NA
1,11:56,Student 27 departs at booth 8,1
1,11:57,Student 37 departs at booth 3,0
1,11:57,Student 72 departs at booth 4,0
1,11:58,Student 6 arrives Art Fair,NA
1,11:58,Student 25 arrives Art Fair,NA
1,11:58,Student 27 arrives at booth 11,1
1,11:59,Student 25 arrives at booth 1,1
1,11:59,Student 72 arrives at booth 7,1
1,11:59,Student 93 departs at booth 8,0
1,12:00,Student 44 arrives at booth 16,1
1,12:00,Student 25 departs at booth 1,0
1,12:00,Student 90 departs at booth 5,0
1,12:00,Student 15 departs at booth 7,1
1,12:00,Student 27 departs at booth 11,0
1,12:00,Student 27 arrives at booth 12,1
1,12:01,Student 6 arrives at booth 6,1
1,12:01,Student 37 arrives at booth 12,1
1,12:01,Student 27 departs at booth 12,1
1,12:02,Student 15 arrives at booth 12,1
1,12:02,Student 25 arrives at booth 5,1
1,12:02,Student 90 arrives at booth 10,1
1,12:02,Student 93 arrives at booth 13,1
1,12:02,Student 37 departs at booth 12,1
1,12:02,Student 44 departs at booth 16,0
1,12:03,Student 15 departs at booth 12,0
1,12:03,Student 93 departs at booth 13,0
1,12:04,Student 37 arrives at booth 15,1
1,12:04,Student 42 arrives Art Fair,NA
1,12:04,Student 44 arrives at booth 19,1
1,12:04,Student 49 arrives Art Fair,NA
1,12:04,Student 93 arrives at booth 15,2
1,12:04,Student 98 departs at booth 6,1
1,12:04,Student 90 departs at booth 10,0
1,12:05,Student 27 arrives at booth 19,1
1,12:05,Student 49 arrives at booth 2,1
1,12:06,Student 18 arrives Art Fair,NA
1,12:06,Student 90 arrives at booth 14,1
1,12:06,Student 98 arrives at booth 9,1
1,12:06,Student 72 departs at booth 7,0
1,12:06,Student 44 departs at booth 19,1
1,12:07,Student 15 arrives at booth 20,1
1,12:07,Student 44 departs Art Fair,NA
1,12:08,Student 42 arrives at booth 8,1
1,12:08,Student 90 departs at booth 14,0
1,12:08,Student 27 departs at booth 19,0
1,12:09,Student 18 arrives at booth 6,1
1,12:09,Student 27 departs Art Fair,NA
1,12:09,Student 90 arrives at booth 16,1
1,12:09,Student 25 departs at booth 5,0
1,12:09,Student 15 departs at booth 20,0
1,12:09,Student 25 arrives at booth 6,2
1,12:10,Student 15 departs Art Fair,NA
1,12:10,Student 22 arrives Art Fair,NA
1,12:10,Student 37 departs at booth 15,1
1,12:10,Student 37 arrives at booth 16,1
1,12:11,Student 22 arrives at booth 2,1
1,12:11,Student 81 arrives Art Fair,NA
1,12:11,Student 42 departs at booth 8,0
1,12:11,Student 90 departs at booth 16,1
1,12:12,Student 42 arrives at booth 10,1
1,12:12,Student 72 arrives at booth 20,1
1,12:13,Student 14 arrives Art Fair,NA
1,12:13,Student 81 arrives at booth 4,1
1,12:13,Student 90 arrives at booth 20,1
1,12:13,Student 6 departs at booth 6,2
1,12:13,Student 98 departs at booth 9,0
1,12:13,Student 37 departs at booth 16,0
1,12:14,Student 14 arrives at booth 2,2
1,12:14,Student 42 departs at booth 10,0
1,12:14,Student 72 departs at booth 20,1
1,12:15,Student 6 arrives at booth 10,1
1,12:15,Student 37 arrives at booth 19,1
1,12:15,Student 72 departs Art Fair,NA
1,12:15,Student 49 departs at booth 2,2
1,12:16,Student 67 arrives Art Fair,NA
1,12:16,Student 81 departs at booth 4,0
1,12:16,Student 93 departs at booth 15,0
1,12:16,Student 90 departs at booth 20,0
1,12:16,Student 93 arrives at booth 16,1
1,12:17,Student 49 arrives at booth 6,2
1,12:17,Student 90 departs Art Fair,NA
1,12:17,Student 98 arrives at booth 18,1
1,12:17,Student 6 departs at booth 10,0
1,12:17,Student 37 departs at booth 19,0
1,12:17,Student 37 arrives at booth 20,1
1,12:18,Student 42 arrives at booth 17,1
1,12:18,Student 67 arrives at booth 3,1
1,12:18,Student 81 arrives at booth 8,1
1,12:18,Student 93 departs at booth 16,0
1,12:19,Student 6 arrives at booth 13,1
1,12:19,Student 37 departs at booth 20,0
1,12:20,Student 37 departs Art Fair,NA
1,12:20,Student 6 departs at booth 13,0
1,12:20,Student 42 departs at booth 17,0
1,12:21,Student 6 arrives at booth 15,1
1,12:21,Student 93 departs Art Fair,NA
1,12:21,Student 81 departs at booth 8,0
1,12:22,Student 42 departs Art Fair,NA
1,12:22,Student 81 arrives at booth 9,1
1,12:22,Student 18 departs at booth 6,2
1,12:23,Student 18 arrives at booth 8,1
1,12:25,Student 22 departs at booth 2,1
1,12:25,Student 67 departs at booth 3,0
1,12:25,Student 67 arrives at booth 4,1
1,12:26,Student 22 arrives at booth 4,1
1,12:26,Student 18 departs at booth 8,0
1,12:27,Student 18 arrives at booth 10,1
1,12:27,Student 6 departs at booth 15,0
1,12:27,Student 98 departs at booth 18,0
1,12:28,Student 67 departs at booth 4,1
1,12:29,Student 98 departs Art Fair,NA
1,12:29,Student 81 departs at booth 9,0
1,12:29,Student 18 departs at booth 10,0
1,12:30,Student 6 departs Art Fair,NA
1,12:30,Student 18 arrives at booth 11,1
1,12:30,Student 67 arrives at booth 8,1
1,12:31,Student 81 arrives at booth 14,1
1,12:31,Student 22 departs at booth 4,0
1,12:31,Student 25 departs at booth 6,1
1,12:32,Student 22 arrives at booth 5,1
1,12:32,Student 25 arrives at booth 7,1
1,12:32,Student 18 departs at booth 11,0
1,12:33,Student 67 departs at booth 8,0
1,12:33,Student 81 departs at booth 14,0
1,12:35,Student 67 arrives at booth 11,1
1,12:35,Student 14 departs at booth 2,0
1,12:37,Student 18 departs Art Fair,NA
1,12:37,Student 81 departs Art Fair,NA
1,12:37,Student 67 departs at booth 11,0
1,12:38,Student 67 arrives at booth 14,1
1,12:38,Student 25 departs at booth 7,0
1,12:38,Student 25 arrives at booth 8,1
1,12:39,Student 14 arrives at booth 9,1
1,12:39,Student 22 departs at booth 5,0
1,12:40,Student 49 departs at booth 6,0
1,12:40,Student 67 departs at booth 14,0
1,12:41,Student 67 arrives at booth 15,1
1,12:41,Student 25 departs at booth 8,0
1,12:42,Student 22 arrives at booth 11,1
1,12:44,Student 24 arrives Art Fair,NA
1,12:44,Student 49 arrives at booth 14,1
1,12:44,Student 22 departs at booth 11,0
1,12:45,Student 24 arrives at booth 1,1
1,12:45,Student 25 arrives at booth 15,1
1,12:45,Student 63 arrives Art Fair,NA
1,12:46,Student 24 departs at booth 1,0
1,12:46,Student 14 departs at booth 9,0
1,12:46,Student 49 departs at booth 14,0
1,12:47,Student 22 arrives at booth 17,1
1,12:47,Student 67 departs at booth 15,1
1,12:48,Student 24 arrives at booth 6,1
1,12:49,Student 14 arrives at booth 16,1
1,12:49,Student 49 arrives at booth 20,1
1,12:49,Student 80 arrives Art Fair,NA
1,12:49,Student 22 departs at booth 17,0
1,12:50,Student 21 arrives Art Fair,NA
1,12:50,Student 22 arrives at booth 19,1
1,12:50,Student 63 arrives at booth 9,1
1,12:50,Student 67 departs Art Fair,NA
1,12:51,Student 21 arrives at booth 2,1
1,12:51,Student 33 arrives Art Fair,NA
1,12:51,Student 50 arrives Art Fair,NA
1,12:51,Student 14 departs at booth 16,0
1,12:51,Student 49 departs at booth 20,0
1,12:52,Student 14 arrives at booth 17,1
1,12:52,Student 49 departs Art Fair,NA
1,12:52,Student 80 arrives at booth 6,1
1,12:52,Student 22 departs at booth 19,0
1,12:53,Student 22 departs Art Fair,NA
1,12:53,Student 33 arrives at booth 4,1
1,12:53,Student 50 arrives at booth 3,1
1,12:53,Student 25 departs at booth 15,0
1,12:54,Student 14 departs at booth 17,0
1,12:55,Student 14 arrives at booth 20,1
1,12:56,Student 25 departs Art Fair,NA
1,12:56,Student 33 departs at booth 4,0
1,12:57,Student 33 arrives at booth 6,2
1,12:57,Student 24 departs at booth 6,2
1,12:57,Student 63 departs at booth 9,0
1,12:57,Student 14 departs at booth 20,0
1,12:58,Student 14 departs Art Fair,NA
1,12:58,Student 16 arrives Art Fair,NA
1,12:58,Student 24 arrives at booth 7,1
1,12:58,Student 63 arrives at booth 12,1
1,12:59,Student 63 departs at booth 12,0
1,13:00,Student 16 arrives at booth 3,1
1,13:00,Student 63 arrives at booth 13,1
1,13:00,Student 50 departs at booth 3,1
1,13:01,Student 21 departs at booth 2,0
1,13:01,Student 63 departs at booth 13,0
1,13:02,Student 21 arrives at booth 3,1
1,13:02,Student 50 arrives at booth 7,1
1,13:04,Student 24 departs at booth 7,1
1,13:04,Student 24 arrives at booth 8,1
1,13:05,Student 63 departs Art Fair,NA
1,13:06,Student 46 arrives Art Fair,NA
1,13:06,Student 80 departs at booth 6,1
1,13:07,Student 16 departs at booth 3,1
1,13:07,Student 24 departs at booth 8,0
1,13:07,Student 16 arrives at booth 4,1
1,13:08,Student 46 arrives at booth 4,1
1,13:09,Student 24 arrives at booth 12,1
1,13:10,Student 80 arrives at booth 13,1
1,13:10,Student 16 departs at booth 4,1
1,13:10,Student 50 departs at booth 7,0
1,13:10,Student 24 departs at booth 12,0
1,13:11,Student 80 departs at booth 13,0
1,13:11,Student 80 arrives at booth 14,1
1,13:12,Student 16 arrives at booth 8,1
1,13:12,Student 24 arrives at booth 16,1
1,13:13,Student 50 arrives at booth 14,1
1,13:13,Student 46 departs at booth 4,0
1,13:13,Student 80 departs at booth 14,1
1,13:14,Student 21 departs at booth 3,0
1,13:14,Student 24 departs at booth 16,0
1,13:15,Student 21 arrives at booth 5,1
1,13:15,Student 33 departs at booth 6,0
1,13:15,Student 16 departs at booth 8,0
1,13:15,Student 50 departs at booth 14,0
1,13:16,Student 33 arrives at booth 8,1
1,13:16,Student 46 arrives at booth 9,1
1,13:17,Student 16 arrives at booth 12,1
1,13:17,Student 24 departs Art Fair,NA
1,13:17,Student 50 arrives at booth 17,1
1,13:17,Student 80 departs Art Fair,NA
1,13:18,Student 68 arrives Art Fair,NA
1,13:18,Student 16 departs at booth 12,0
1,13:19,Student 33 departs at booth 8,0
1,13:19,Student 50 departs at booth 17,0
1,13:21,Student 16 arrives at booth 18,1
1,13:21,Student 33 arrives at booth 12,1
1,13:21,Student 50 departs Art Fair,NA
1,13:21,Student 68 arrives at booth 5,1
1,13:22,Student 21 departs at booth 5,1
1,13:22,Student 33 departs at booth 12,0
1,13:23,Student 46 departs at booth 9,0
1,13:23,Student 46 arrives at booth 10,1
1,13:25,Student 21 arrives at booth 11,1
1,13:25,Student 33 arrives at booth 17,1
1,13:25,Student 46 departs at booth 10,0
1,13:26,Student 46 arrives at booth 12,1
1,13:27,Student 21 departs at booth 11,0
1,13:27,Student 46 departs at booth 12,0
1,13:27,Student 33 departs at booth 17,0
1,13:27,Student 33 arrives at booth 18,1
1,13:28,Student 21 arrives at booth 14,1
1,13:29,Student 68 departs at booth 5,0
1,13:29,Student 68 arrives at booth 6,1
1,13:30,Student 46 arrives at booth 17,1
1,13:30,Student 21 departs at booth 14,0
1,13:31,Student 16 departs at booth 18,1
1,13:32,Student 16 arrives at booth 20,1
1,13:32,Student 46 departs at booth 17,0
1,13:32,Student 46 arrives at booth 18,1
1,13:33,Student 8 arrives Art Fair,NA
1,13:33,Student 21 arrives at booth 20,1
1,13:34,Student 16 departs at booth 20,1
1,13:35,Student 16 departs Art Fair,NA
1,13:36,Student 8 arrives at booth 6,1
1,13:36,Student 21 departs at booth 20,0
1,13:37,Student 21 departs Art Fair,NA
1,13:38,Student 47 arrives Art Fair,NA
1,13:38,Student 68 departs at booth 6,1
1,13:39,Student 68 arrives at booth 7,1
1,13:39,Student 73 arrives Art Fair,NA
1,13:40,Student 17 arrives Art Fair,NA
1,13:40,Student 73 arrives at booth 1,1
1,13:41,Student 47 arrives at booth 5,1
1,13:41,Student 73 departs at booth 1,0
1,13:41,Student 33 departs at booth 18,1
1,13:43,Student 17 arrives at booth 5,1
1,13:43,Student 33 departs Art Fair,NA
1,13:43,Student 73 arrives at booth 5,2
1,13:45,Student 68 departs at booth 7,0
1,13:45,Student 68 arrives at booth 8,1
1,13:47,Student 8 departs at booth 6,0
1,13:48,Student 47 departs at booth 5,2
1,13:48,Student 68 departs at booth 8,0
1,13:49,Student 47 arrives at booth 8,1
1,13:51,Student 46 departs at booth 18,0
1,13:52,Student 52 arrives Art Fair,NA
1,13:52,Student 68 arrives at booth 16,1
1,13:52,Student 47 departs at booth 8,0
1,13:53,Student 8 arrives at booth 18,1
1,13:53,Student 46 departs Art Fair,NA
1,13:53,Student 52 arrives at booth 1,1
1,13:54,Student 52 departs at booth 1,0
1,13:54,Student 68 departs at booth 16,0
1,13:54,Student 52 arrives at booth 2,1
1,13:55,Student 68 arrives at booth 18,1
1,13:55,Student 17 departs at booth 5,1
1,13:56,Student 47 arrives at booth 16,1
1,13:57,Student 17 arrives at booth 9,1
1,13:58,Student 47 departs at booth 16,0
1,13:59,Student 47 arrives at booth 18,2
1,14:01,Student 86 arrives Art Fair,NA
1,14:02,Student 86 arrives at booth 1,1
1,14:02,Student 87 arrives Art Fair,NA
1,14:02,Student 73 departs at booth 5,0
1,14:03,Student 87 arrives at booth 1,1
1,14:03,Student 86 departs at booth 1,1
1,14:03,Student 8 departs at booth 18,2
1,14:04,Student 8 arrives at booth 19,1
1,14:04,Student 87 departs at booth 1,0
1,14:04,Student 52 departs at booth 2,0
1,14:04,Student 17 departs at booth 9,0
1,14:05,Student 17 arrives at booth 11,1
1,14:05,Student 73 arrives at booth 11,2
1,14:06,Student 65 arrives Art Fair,NA
1,14:06,Student 87 arrives at booth 6,1
1,14:06,Student 8 departs at booth 19,0
1,14:07,Student 8 departs Art Fair,NA
1,14:07,Student 52 arrives at booth 7,1
1,14:07,Student 65 arrives at booth 2,1
1,14:07,Student 86 arrives at booth 9,1
1,14:07,Student 17 departs at booth 11,1
1,14:08,Student 17 arrives at booth 13,1
1,14:09,Student 73 departs at booth 11,0
1,14:09,Student 17 departs at booth 13,0
1,14:10,Student 17 arrives at booth 16,1
1,14:11,Student 51 arrives Art Fair,NA
1,14:11,Student 73 arrives at booth 16,1
1,14:12,Student 51 arrives at booth 1,1
1,14:12,Student 17 departs at booth 16,1
1,14:13,Student 51 departs at booth 1,0
1,14:13,Student 52 departs at booth 7,0
1,14:13,Student 68 departs at booth 18,1
1,14:13,Student 51 arrives at booth 2,1
1,14:14,Student 17 arrives at booth 20,1
1,14:14,Student 86 departs at booth 9,0
1,14:14,Student 73 departs at booth 16,0
1,14:14,Student 86 arrives at booth 10,1
1,14:15,Student 52 arrives at booth 12,1
1,14:15,Student 68 departs Art Fair,NA
1,14:15,Student 73 arrives at booth 18,1
1,14:15,Student 87 departs at booth 6,0
1,14:16,Student 11 arrives Art Fair,NA
1,14:16,Student 86 departs at booth 10,0
1,14:16,Student 52 departs at booth 12,0
1,14:16,Student 17 departs at booth 20,0
1,14:17,Student 11 arrives at booth 2,2
1,14:17,Student 17 departs Art Fair,NA
1,14:17,Student 65 departs at booth 2,2
1,14:19,Student 65 arrives at booth 6,1
1,14:19,Student 87 arrives at booth 14,1
1,14:20,Student 86 arrives at booth 17,1
1,14:21,Student 52 departs Art Fair,NA
1,14:21,Student 87 departs at booth 14,0
1,14:22,Student 87 arrives at booth 16,1
1,14:22,Student 86 departs at booth 17,0
1,14:23,Student 36 arrives Art Fair,NA
1,14:23,Student 47 departs at booth 18,1
1,14:24,Student 86 departs Art Fair,NA
1,14:24,Student 87 departs at booth 16,0
1,14:25,Student 47 departs Art Fair,NA
1,14:25,Student 87 arrives at booth 17,1
1,14:27,Student 51 departs at booth 2,1
1,14:27,Student 87 departs at booth 17,0
1,14:27,Student 87 arrives at booth 18,1
1,14:28,Student 51 arrives at booth 3,1
1,14:28,Student 65 departs at booth 6,0
1,14:29,Student 36 arrives at booth 12,1
1,14:29,Student 65 arrives at booth 8,1
1,14:30,Student 36 departs at booth 12,0
1,14:31,Student 36 arrives at booth 14,1
1,14:31,Student 55 arrives Art Fair,NA
1,14:32,Student 65 departs at booth 8,0
1,14:33,Student 55 arrives at booth 4,1
1,14:33,Student 65 arrives at booth 10,1
1,14:33,Student 36 departs at booth 14,0
1,14:33,Student 73 departs at booth 18,1
1,14:34,Student 36 arrives at booth 16,1
1,14:34,Student 73 arrives at booth 20,1
1,14:35,Student 51 departs at booth 3,0
1,14:35,Student 65 departs at booth 10,0
1,14:36,Student 65 arrives at booth 11,1
1,14:36,Student 55 departs at booth 4,0
1,14:36,Student 36 departs at booth 16,0
1,14:36,Student 73 departs at booth 20,0
1,14:37,Student 19 arrives Art Fair,NA
1,14:37,Student 51 arrives at booth 8,1
1,14:37,Student 55 arrives at booth 5,1
1,14:37,Student 73 departs Art Fair,NA
1,14:37,Student 11 departs at booth 2,0
1,14:38,Student 11 arrives at booth 4,1
1,14:38,Student 36 arrives at booth 20,1
1,14:38,Student 65 departs at booth 11,0
1,14:39,Student 19 arrives at booth 3,1
1,14:39,Student 65 arrives at booth 13,1
1,14:40,Student 51 departs at booth 8,0
1,14:40,Student 65 departs at booth 13,0
1,14:40,Student 36 departs at booth 20,0
1,14:41,Student 36 departs Art Fair,NA
1,14:41,Student 11 departs at booth 4,0
1,14:42,Student 3 arrives Art Fair,NA
1,14:42,Student 11 arrives at booth 5,1
1,14:42,Student 31 arrives Art Fair,NA
1,14:42,Student 85 arrives Art Fair,NA
1,14:43,Student 31 arrives at booth 2,1
1,14:43,Student 87 departs at booth 18,0
1,14:44,Student 3 arrives at booth 3,1
1,14:44,Student 10 arrives Art Fair,NA
1,14:44,Student 51 arrives at booth 16,1
1,14:44,Student 65 departs Art Fair,NA
1,14:44,Student 55 departs at booth 5,1
1,14:44,Student 55 arrives at booth 6,1
1,14:45,Student 85 arrives at booth 5,1
1,14:45,Student 87 departs Art Fair,NA
1,14:46,Student 10 arrives at booth 3,2
1,14:46,Student 99 arrives Art Fair,NA
1,14:46,Student 19 departs at booth 3,2
1,14:46,Student 51 departs at booth 16,0
1,14:47,Student 51 arrives at booth 18,1
1,14:49,Student 19 arrives at booth 9,1
1,14:51,Student 99 arrives at booth 9,1
1,14:51,Student 11 departs at booth 5,1
1,14:52,Student 76 arrives Art Fair,NA
1,14:53,Student 11 arrives at booth 10,1
1,14:53,Student 76 arrives at booth 1,1
1,14:53,Student 31 departs at booth 2,0
1,14:53,Student 3 departs at booth 3,1
1,14:53,Student 55 departs at booth 6,0
1,14:54,Student 55 arrives at booth 7,1
1,14:54,Student 94 arrives Art Fair,NA
1,14:54,Student 76 departs at booth 1,0
1,14:54,Student 76 arrives at booth 2,1
1,14:55,Student 11 departs at booth 10,0
1,14:56,Student 3 arrives at booth 10,1
1,14:56,Student 31 arrives at booth 7,1
1,14:56,Student 74 arrives Art Fair,NA
1,14:56,Student 19 departs at booth 9,1
1,14:57,Student 11 arrives at booth 13,1
1,14:57,Student 74 arrives at booth 1,1
1,14:57,Student 51 departs at booth 18,0
1,14:58,Student 94 arrives at booth 8,1
1,14:58,Student 74 departs at booth 1,0
1,14:58,Student 85 departs at booth 5,0
1,14:58,Student 3 departs at booth 10,0
1,14:58,Student 11 departs at booth 13,0
1,14:58,Student 74 arrives at booth 2,1
1,14:59,Student 3 arrives at booth 11,1
1,14:59,Student 11 arrives at booth 16,1
1,14:59,Student 19 arrives at booth 16,2
1,14:59,Student 30 arrives Art Fair,NA
1,14:59,Student 51 departs Art Fair,NA
1,14:59,Student 85 arrives at booth 8,1
1,15:00,Student 30 arrives at booth 2,2
1,15:00,Student 10 departs at booth 3,0
1,15:00,Student 55 departs at booth 7,1
1,15:01,Student 10 arrives at booth 6,1
1,15:01,Student 94 departs at booth 8,1
1,15:01,Student 3 departs at booth 11,0
1,15:01,Student 11 departs at booth 16,1
1,15:03,Student 55 arrives at booth 14,1
1,15:03,Student 94 arrives at booth 12,1
1,15:03,Student 99 departs at booth 9,0
1,15:03,Student 19 departs at booth 16,0
1,15:04,Student 3 arrives at booth 17,1
1,15:04,Student 11 departs Art Fair,NA
1,15:04,Student 19 arrives at booth 18,1
1,15:04,Student 71 arrives Art Fair,NA
1,15:04,Student 79 arrives Art Fair,NA
1,15:04,Student 76 departs at booth 2,2
1,15:04,Student 85 departs at booth 8,0
1,15:04,Student 94 departs at booth 12,0
1,15:05,Student 71 arrives at booth 1,1
1,15:05,Student 94 arrives at booth 13,1
1,15:05,Student 55 departs at booth 14,0
1,15:06,Student 76 arrives at booth 5,1
1,15:06,Student 79 arrives at booth 4,1
1,15:06,Student 85 arrives at booth 11,1
1,15:06,Student 99 arrives at booth 16,1
1,15:06,Student 71 departs at booth 1,0
1,15:06,Student 31 departs at booth 7,0
1,15:06,Student 94 departs at booth 13,0
1,15:06,Student 3 departs at booth 17,0
1,15:06,Student 3 arrives at booth 18,1
1,15:07,Student 31 arrives at booth 10,1
1,15:07,Student 71 arrives at booth 3,1
1,15:07,Student 94 arrives at booth 15,1
1,15:07,Student 100 arrives Art Fair,NA
1,15:08,Student 55 arrives at booth 20,1
1,15:08,Student 100 arrives at booth 1,1
1,15:08,Student 85 departs at booth 11,0
