Day,Time,Event,len(Queue)
1,12:24,Student 57 arrives at booth 16,1
1,12:24,Student 98 departs Art Fair,NA
1,12:24,Student 32 departs at booth 19,1
1,12:24,Student 32 arrives at booth 20,1
1,12:26,Student 86 arrives Art Fair,NA
1,12:26,Student 23 departs at booth 10,0
1,12:26,Student 57 departs at booth 16,0
1,12:27,Student 12 arrives Art Fair,NA
1,12:27,Student 23 arrives at booth 11,1
1,12:27,Student 57 arrives at booth 17,1
1,12:27,Student 86 arrives at booth 1,1
1,12:27,Student 79 departs at booth 5,1
1,12:27,Student 49 departs at booth 6,0
1,12:27,Student 4 departs at booth 7,0
1,12:27,Student 4 arrives at booth 8,1
1,12:27,Student 79 arrives at booth 6,1
1,12:28,Student 49 arrives at booth 7,1
1,12:29,Student 12 arrives at booth 4,1
1,12:29,Student 70 departs at booth 9,0
1,12:29,Student 23 departs at booth 11,0
1,12:29,Student 71 departs at booth 12,0
1,12:29,Student 57 departs at booth 17,0
1,12:30,Student 70 arrives at booth 11,1
1,12:31,Student 57 departs Art Fair,NA
1,12:31,Student 71 arrives at booth 15,1
1,12:31,Student 17 departs at booth 5,0
1,12:31,Student 79 departs at booth 6,0
1,12:32,Student 17 arrives at booth 7,1
1,12:32,Student 70 departs at booth 11,0
1,12:33,Student 23 arrives at booth 19,1
1,12:33,Student 70 arrives at booth 14,1
1,12:33,Student 32 departs at booth 20,0
1,12:34,Student 32 departs Art Fair,NA
1,12:34,Student 79 arrives at booth 12,1
1,12:34,Student 53 departs at booth 19,1
1,12:34,Student 53 arrives at booth 20,1
1,12:35,Student 49 departs at booth 7,1
1,12:36,Student 70 departs at booth 14,0
1,12:36,Student 71 departs at booth 15,0
1,12:37,Student 70 arrives at booth 15,1
1,12:37,Student 71 arrives at booth 17,1
1,12:37,Student 83 arrives Art Fair,NA
1,12:37,Student 86 departs at booth 1,0
1,12:37,Student 12 departs at booth 4,0
1,12:37,Student 4 departs at booth 8,0
1,12:37,Student 86 arrives at booth 2,1
1,12:38,Student 49 arrives at booth 14,1
1,12:39,Student 86 departs at booth 2,0
1,12:39,Student 71 departs at booth 17,0
1,12:39,Student 71 arrives at booth 18,1
1,12:41,Student 4 arrives at booth 15,1
1,12:41,Student 7 arrives Art Fair,NA
1,12:41,Student 79 departs at booth 12,0
1,12:41,Student 49 departs at booth 14,0
1,12:42,Student 49 arrives at booth 16,1
1,12:42,Student 17 departs at booth 7,0
1,12:42,Student 70 departs at booth 15,1
1,12:43,Student 17 arrives at booth 10,1
1,12:43,Student 83 arrives at booth 12,1
1,12:43,Student 86 arrives at booth 9,1
1,12:43,Student 53 departs at booth 20,0
1,12:44,Student 5 arrives Art Fair,NA
1,12:44,Student 7 arrives at booth 6,1
1,12:44,Student 12 arrives at booth 18,1
1,12:44,Student 48 arrives Art Fair,NA
1,12:44,Student 53 departs Art Fair,NA
1,12:44,Student 79 arrives at booth 17,1
1,12:44,Student 49 departs at booth 16,0
1,12:44,Student 23 departs at booth 19,0
1,12:45,Student 23 departs Art Fair,NA
1,12:45,Student 48 arrives at booth 1,1
1,12:45,Student 70 departs Art Fair,NA
1,12:45,Student 71 departs at booth 18,1
1,12:46,Student 2 arrives Art Fair,NA
1,12:46,Student 18 arrives Art Fair,NA
1,12:46,Student 79 departs at booth 17,0
1,12:46,Student 79 arrives at booth 18,1
1,12:47,Student 49 departs Art Fair,NA
1,12:47,Student 71 departs Art Fair,NA
1,12:47,Student 4 departs at booth 15,0
1,12:48,Student 18 arrives at booth 3,1
1,12:48,Student 7 departs at booth 6,0
1,12:49,Student 2 arrives at booth 5,1
1,12:49,Student 4 arrives at booth 20,1
1,12:49,Student 5 arrives at booth 9,1
1,12:49,Student 7 arrives at booth 8,1
1,12:49,Student 66 arrives Art Fair,NA
1,12:49,Student 18 departs at booth 3,0
1,12:49,Student 18 arrives at booth 4,1
1,12:50,Student 17 departs at booth 10,0
1,12:50,Student 83 departs at booth 12,0
1,12:51,Student 86 departs at booth 9,1
1,12:51,Student 12 departs at booth 18,1
1,12:51,Student 86 arrives at booth 10,1
1,12:52,Student 12 arrives at booth 20,1
1,12:52,Student 46 arrives Art Fair,NA
1,12:52,Student 66 arrives at booth 5,1
1,12:52,Student 83 arrives at booth 15,1
1,12:53,Student 17 arrives at booth 16,1
1,12:53,Student 2 departs at booth 5,1
1,12:53,Student 2 arrives at booth 6,1
1,12:55,Student 46 arrives at booth 5,1
1,12:55,Student 48 departs at booth 1,0
1,12:55,Student 17 departs at booth 16,0
1,12:56,Student 50 arrives Art Fair,NA
1,12:57,Student 17 arrives at booth 20,2
1,12:57,Student 48 arrives at booth 5,2
1,12:57,Student 50 arrives at booth 2,1
1,12:57,Student 58 arrives Art Fair,NA
1,12:57,Student 18 departs at booth 4,0
1,12:57,Student 66 departs at booth 5,2
1,12:57,Student 2 departs at booth 6,0
1,12:57,Student 83 departs at booth 15,0
1,12:57,Student 79 departs at booth 18,0
1,12:57,Student 83 arrives at booth 16,1
1,12:58,Student 2 arrives at booth 7,1
1,12:58,Student 24 arrives Art Fair,NA
1,12:58,Student 25 arrives Art Fair,NA
1,12:58,Student 86 departs at booth 10,0
1,12:58,Student 4 departs at booth 20,2
1,12:59,Student 4 departs Art Fair,NA
1,12:59,Student 58 arrives at booth 3,1
1,12:59,Student 66 arrives at booth 10,1
1,12:59,Student 79 departs Art Fair,NA
1,12:59,Student 86 arrives at booth 12,1
1,12:59,Student 50 departs at booth 2,0
1,12:59,Student 7 departs at booth 8,0
1,12:59,Student 5 departs at booth 9,0
1,12:59,Student 83 departs at booth 16,0
1,13:00,Student 7 arrives at booth 9,1
1,13:00,Student 50 arrives at booth 3,1
1,13:00,Student 82 arrives Art Fair,NA
1,13:00,Student 83 arrives at booth 18,1
1,13:00,Student 58 departs at booth 3,1
1,13:01,Student 25 arrives at booth 6,1
1,13:01,Student 58 arrives at booth 5,2
1,13:01,Student 82 arrives at booth 1,1
1,13:01,Student 50 departs at booth 3,0
1,13:01,Student 46 departs at booth 5,2
1,13:02,Student 18 arrives at booth 14,1
1,13:02,Student 24 arrives at booth 8,1
1,13:02,Student 50 arrives at booth 6,1
1,13:02,Student 80 arrives Art Fair,NA
1,13:03,Student 5 arrives at booth 17,1
1,13:03,Student 46 arrives at booth 9,1
1,13:05,Student 80 arrives at booth 5,2
1,13:05,Student 48 departs at booth 5,2
1,13:05,Student 25 departs at booth 6,1
1,13:05,Student 2 departs at booth 7,0
1,13:05,Student 18 departs at booth 14,0
1,13:05,Student 5 departs at booth 17,0
1,13:05,Student 5 arrives at booth 18,1
1,13:06,Student 66 departs at booth 10,0
1,13:06,Student 86 departs at booth 12,0
1,13:06,Student 83 departs at booth 18,1
1,13:07,Student 66 arrives at booth 11,1
1,13:07,Student 83 arrives at booth 19,1
1,13:07,Student 86 arrives at booth 13,1
1,13:07,Student 12 departs at booth 20,1
1,13:08,Student 2 arrives at booth 13,1
1,13:08,Student 12 departs Art Fair,NA
1,13:08,Student 25 arrives at booth 12,1
1,13:08,Student 7 departs at booth 9,1
1,13:08,Student 86 departs at booth 13,1
1,13:08,Student 7 arrives at booth 10,1
1,13:09,Student 18 departs Art Fair,NA
1,13:09,Student 58 departs at booth 5,1
1,13:09,Student 50 departs at booth 6,0
1,13:09,Student 66 departs at booth 11,0
1,13:09,Student 2 departs at booth 13,0
1,13:09,Student 2 arrives at booth 14,1
1,13:10,Student 33 arrives Art Fair,NA
1,13:10,Student 48 arrives at booth 16,1
1,13:10,Student 58 arrives at booth 7,1
1,13:10,Student 66 arrives at booth 13,1
1,13:11,Student 37 arrives Art Fair,NA
1,13:11,Student 82 departs at booth 1,0
1,13:11,Student 66 departs at booth 13,0
1,13:12,Student 33 arrives at booth 4,1
1,13:12,Student 66 arrives at booth 15,1
1,13:12,Student 78 arrives Art Fair,NA
1,13:12,Student 86 departs Art Fair,NA
1,13:12,Student 24 departs at booth 8,0
1,13:12,Student 2 departs at booth 14,0
1,13:12,Student 48 departs at booth 16,0
1,13:12,Student 5 departs at booth 18,0
1,13:13,Student 37 arrives at booth 3,1
1,13:13,Student 48 arrives at booth 17,1
1,13:13,Student 65 arrives Art Fair,NA
1,13:13,Student 78 arrives at booth 1,1
1,13:13,Student 82 arrives at booth 6,1
1,13:13,Student 80 departs at booth 5,0
1,13:13,Student 80 arrives at booth 6,1
1,13:14,Student 5 departs Art Fair,NA
1,13:14,Student 24 arrives at booth 11,1
1,13:14,Student 50 arrives at booth 15,1
1,13:14,Student 92 arrives Art Fair,NA
1,13:14,Student 37 departs at booth 3,0
1,13:15,Student 2 arrives at booth 20,1
1,13:15,Student 37 arrives at booth 5,1
1,13:15,Student 92 arrives at booth 1,1
1,13:15,Student 7 departs at booth 10,0
1,13:15,Student 25 departs at booth 12,0
1,13:15,Student 48 departs at booth 17,0
1,13:16,Student 48 arrives at booth 19,1
1,13:16,Student 46 departs at booth 9,0
1,13:16,Student 24 departs at booth 11,0
1,13:16,Student 17 departs at booth 20,1
1,13:17,Student 7 arrives at booth 13,1
1,13:17,Student 17 departs Art Fair,NA
1,13:17,Student 65 arrives at booth 7,1
1,13:17,Student 82 departs at booth 6,1
1,13:17,Student 58 departs at booth 7,1
1,13:17,Student 66 departs at booth 15,1
1,13:17,Student 83 departs at booth 19,1
1,13:18,Student 46 arrives at booth 14,1
1,13:18,Student 66 arrives at booth 17,1
1,13:18,Student 83 departs Art Fair,NA
1,13:18,Student 94 arrives Art Fair,NA
1,13:18,Student 7 departs at booth 13,0
1,13:19,Student 24 arrives at booth 18,1
1,13:19,Student 25 arrives at booth 20,1
1,13:19,Student 58 arrives at booth 12,1
1,13:19,Student 37 departs at booth 5,0
1,13:20,Student 7 arrives at booth 17,1
1,13:20,Student 33 departs at booth 4,0
1,13:20,Student 66 departs at booth 17,1
1,13:21,Student 33 arrives at booth 6,1
1,13:21,Student 37 arrives at booth 9,1
1,13:21,Student 80 departs at booth 6,1
1,13:21,Student 46 departs at booth 14,0
1,13:22,Student 66 departs Art Fair,NA
1,13:22,Student 80 arrives at booth 8,1
1,13:22,Student 82 arrives at booth 16,1
1,13:22,Student 50 departs at booth 15,0
1,13:22,Student 7 departs at booth 17,0
1,13:23,Student 50 arrives at booth 18,1
1,13:23,Student 94 arrives at booth 9,1
1,13:23,Student 78 departs at booth 1,1
1,13:24,Student 7 departs Art Fair,NA
1,13:24,Student 78 arrives at booth 4,1
1,13:24,Student 65 departs at booth 7,0
1,13:24,Student 82 departs at booth 16,0
1,13:24,Student 65 arrives at booth 8,1
1,13:25,Student 46 departs Art Fair,NA
1,13:25,Student 33 departs at booth 6,0
1,13:25,Student 24 departs at booth 18,1
1,13:25,Student 2 departs at booth 20,1
1,13:26,Student 2 departs Art Fair,NA
1,13:26,Student 24 arrives at booth 19,1
1,13:26,Student 58 departs at booth 12,0
1,13:27,Student 33 arrives at booth 9,2
1,13:27,Student 82 departs Art Fair,NA
1,13:27,Student 48 departs at booth 19,1
1,13:28,Student 48 departs Art Fair,NA
1,13:28,Student 64 arrives Art Fair,NA
1,13:29,Student 64 arrives at booth 2,1
1,13:29,Student 37 departs at booth 9,2
1,13:30,Student 37 arrives at booth 11,1
1,13:30,Student 58 arrives at booth 19,1
1,13:31,Student 64 departs at booth 2,0
1,13:31,Student 50 departs at booth 18,0
1,13:32,Student 78 departs at booth 4,0
1,13:32,Student 80 departs at booth 8,1
1,13:32,Student 37 departs at booth 11,0
1,13:33,Student 50 departs Art Fair,NA
1,13:33,Student 80 arrives at booth 10,1
1,13:33,Student 92 departs at booth 1,0
1,13:33,Student 92 arrives at booth 2,1
1,13:34,Student 64 arrives at booth 7,1
1,13:34,Student 25 departs at booth 20,0
1,13:35,Student 25 departs Art Fair,NA
1,13:35,Student 92 departs at booth 2,0
1,13:36,Student 78 arrives at booth 12,1
1,13:37,Student 37 departs Art Fair,NA
1,13:37,Student 94 departs at booth 9,1
1,13:37,Student 24 departs at booth 19,1
1,13:38,Student 24 departs Art Fair,NA
1,13:39,Student 92 arrives at booth 9,1
1,13:39,Student 94 arrives at booth 14,1
1,13:40,Student 80 departs at booth 10,0
1,13:41,Student 64 departs at booth 7,0
1,13:42,Student 29 arrives Art Fair,NA
1,13:42,Student 65 departs at booth 8,0
1,13:42,Student 94 departs at booth 14,0
1,13:43,Student 65 arrives at booth 9,2
1,13:43,Student 94 arrives at booth 15,1
1,13:43,Student 78 departs at booth 12,0
1,13:44,Student 64 arrives at booth 13,1
1,13:44,Student 75 arrives Art Fair,NA
1,13:45,Student 75 arrives at booth 2,1
1,13:45,Student 80 arrives at booth 19,1
1,13:45,Student 33 departs at booth 9,2
1,13:45,Student 64 departs at booth 13,0
1,13:47,Student 31 arrives Art Fair,NA
1,13:47,Student 33 arrives at booth 13,1
1,13:47,Student 75 departs at booth 2,0
1,13:47,Student 58 departs at booth 19,1
1,13:47,Student 58 arrives at booth 20,1
1,13:48,Student 78 departs Art Fair,NA
1,13:48,Student 33 departs at booth 13,0
1,13:48,Student 94 departs at booth 15,0
1,13:49,Student 29 arrives at booth 13,1
1,13:49,Student 64 departs Art Fair,NA
1,13:49,Student 75 arrives at booth 5,1
1,13:49,Student 81 arrives Art Fair,NA
1,13:50,Student 31 arrives at booth 6,1
1,13:50,Student 74 arrives Art Fair,NA
1,13:50,Student 29 departs at booth 13,0
1,13:51,Student 29 arrives at booth 16,1
1,13:51,Student 81 arrives at booth 3,1
1,13:51,Student 94 departs Art Fair,NA
1,13:52,Student 33 departs Art Fair,NA
1,13:52,Student 81 departs at booth 3,0
1,13:52,Student 81 arrives at booth 4,1
1,13:53,Student 75 departs at booth 5,0
1,13:53,Student 92 departs at booth 9,1
1,13:53,Student 29 departs at booth 16,0
1,13:54,Student 29 arrives at booth 18,1
1,13:54,Student 74 arrives at booth 8,1
1,13:54,Student 31 departs at booth 6,0
1,13:55,Student 31 arrives at booth 8,1
1,13:56,Student 38 arrives Art Fair,NA
1,13:56,Student 75 arrives at booth 11,1
1,13:56,Student 92 arrives at booth 15,1
1,13:56,Student 58 departs at booth 20,0
1,13:57,Student 38 arrives at booth 1,1
1,13:57,Student 58 departs Art Fair,NA
1,13:57,Student 80 departs at booth 19,0
1,13:58,Student 56 arrives Art Fair,NA
1,13:58,Student 80 departs Art Fair,NA
1,13:58,Student 75 departs at booth 11,0
1,14:00,Student 56 arrives at booth 4,1
1,14:00,Student 75 arrives at booth 15,1
1,14:00,Student 81 departs at booth 4,1
1,14:00,Student 29 departs at booth 18,0
1,14:01,Student 81 arrives at booth 5,1
1,14:01,Student 65 departs at booth 9,0
1,14:01,Student 92 departs at booth 15,1
1,14:01,Student 65 arrives at booth 10,1
1,14:02,Student 29 departs Art Fair,NA
1,14:02,Student 92 arrives at booth 17,1
1,14:03,Student 88 arrives Art Fair,NA
1,14:04,Student 74 departs at booth 8,1
1,14:04,Student 92 departs at booth 17,0
1,14:04,Student 92 arrives at booth 18,1
1,14:05,Student 81 departs at booth 5,0
1,14:06,Student 88 arrives at booth 5,1
1,14:06,Student 75 departs at booth 15,0
1,14:07,Student 38 departs at booth 1,0
1,14:08,Student 38 arrives at booth 3,1
1,14:08,Student 74 arrives at booth 16,1
1,14:08,Student 89 arrives Art Fair,NA
1,14:08,Student 56 departs at booth 4,0
1,14:08,Student 65 departs at booth 10,0
1,14:09,Student 56 arrives at booth 6,1
1,14:09,Student 75 departs Art Fair,NA
1,14:09,Student 81 arrives at booth 14,1
1,14:09,Student 38 departs at booth 3,0
1,14:10,Student 38 arrives at booth 5,1
1,14:10,Student 88 departs at booth 5,1
1,14:10,Student 74 departs at booth 16,0
1,14:10,Student 92 departs at booth 18,0
1,14:11,Student 65 arrives at booth 15,1
1,14:11,Student 89 arrives at booth 6,1
1,14:12,Student 27 arrives Art Fair,NA
1,14:12,Student 74 arrives at booth 20,1
1,14:12,Student 92 departs Art Fair,NA
1,14:12,Student 81 departs at booth 14,0
1,14:13,Student 81 arrives at booth 16,1
1,14:13,Student 56 departs at booth 6,1
1,14:14,Student 27 arrives at booth 3,1
1,14:14,Student 56 arrives at booth 8,1
1,14:14,Student 38 departs at booth 5,0
1,14:14,Student 31 departs at booth 8,1
1,14:14,Student 38 arrives at booth 6,1
1,14:15,Student 88 arrives at booth 15,1
1,14:15,Student 27 departs at booth 3,0
1,14:15,Student 81 departs at booth 16,0
1,14:16,Student 27 arrives at booth 6,2
1,14:16,Student 81 arrives at booth 18,1
1,14:16,Student 65 departs at booth 15,1
1,14:17,Student 89 departs at booth 6,2
1,14:18,Student 31 arrives at booth 16,1
1,14:19,Student 65 departs Art Fair,NA
1,14:20,Student 89 arrives at booth 12,1
1,14:20,Student 31 departs at booth 16,0
1,14:21,Student 31 arrives at booth 17,1
1,14:21,Student 38 departs at booth 6,1
1,14:21,Student 88 departs at booth 15,0
1,14:21,Student 74 departs at booth 20,0
1,14:22,Student 74 departs Art Fair,NA
1,14:22,Student 88 arrives at booth 17,1
1,14:22,Student 81 departs at booth 18,0
1,14:23,Student 19 arrives Art Fair,NA
1,14:23,Student 96 arrives Art Fair,NA
1,14:23,Student 31 departs at booth 17,1
1,14:24,Student 19 arrives at booth 2,1
1,14:24,Student 81 departs Art Fair,NA
1,14:24,Student 56 departs at booth 8,0
1,14:25,Student 31 departs Art Fair,NA
1,14:25,Student 38 arrives at booth 14,1
1,14:25,Student 27 departs at booth 6,0
1,14:25,Student 88 departs at booth 17,0
1,14:25,Student 88 arrives at booth 18,1
1,14:26,Student 19 departs at booth 2,0
1,14:27,Student 96 arrives at booth 8,1
1,14:27,Student 89 departs at booth 12,0
1,14:28,Student 56 arrives at booth 15,1
