Day,Time,Event,len(Queue)
1,11:37,Student 99 departs at booth 2,1
1,11:38,Student 99 arrives at booth 3,1
1,11:38,Student 87 departs at booth 1,0
1,11:38,Student 10 departs at booth 8,1
1,11:38,Student 65 departs at booth 17,2
1,11:39,Student 10 arrives at booth 9,1
1,11:39,Student 13 arrives at booth 3,1
1,11:39,Student 65 arrives at booth 16,1
1,11:39,Student 3 departs at booth 16,1
1,11:39,Student 3 arrives at booth 15,1
1,11:40,Student 67 arrives at booth 6,1
1,11:40,Student 87 arrives at booth 5,1
1,11:40,Student 95 departs at booth 8,0
1,11:40,Student 10 departs at booth 9,0
1,11:40,Student 10 arrives at booth 10,1
1,11:41,Student 95 arrives at booth 9,1
1,11:41,Student 82 departs at booth 2,0
1,11:41,Student 87 departs at booth 5,0
1,11:42,Student 99 departs at booth 3,1
1,11:42,Student 67 departs at booth 6,0
1,11:42,Student 95 departs at booth 9,0
1,11:42,Student 99 arrives at booth 4,1
1,11:43,Student 87 arrives at booth 2,1
1,11:43,Student 95 arrives at booth 11,1
1,11:43,Student 99 departs at booth 4,0
1,11:43,Student 10 departs at booth 10,0
1,11:44,Student 10 arrives at booth 11,1
1,11:44,Student 67 arrives at booth 10,1
1,11:44,Student 99 arrives at booth 5,1
1,11:44,Student 95 departs at booth 11,1
1,11:44,Student 65 departs at booth 16,0
1,11:45,Student 45 arrives Art Fair,NA
1,11:45,Student 99 departs at booth 5,0
1,11:45,Student 10 departs at booth 11,0
1,11:46,Student 13 departs at booth 3,0
1,11:46,Student 3 departs at booth 15,0
1,11:46,Student 13 arrives at booth 4,1
1,11:47,Student 45 arrives at booth 3,1
1,11:47,Student 65 departs Art Fair,NA
1,11:47,Student 95 arrives at booth 18,1
1,11:47,Student 87 departs at booth 2,0
1,11:47,Student 13 departs at booth 4,0
1,11:47,Student 67 departs at booth 10,0
1,11:48,Student 3 arrives at booth 19,1
1,11:48,Student 13 arrives at booth 5,1
1,11:48,Student 67 arrives at booth 12,1
1,11:48,Student 99 arrives at booth 12,2
1,11:48,Student 31 departs at booth 17,1
1,11:49,Student 82 arrives at booth 17,1
1,11:49,Student 13 departs at booth 5,0
1,11:50,Student 10 departs Art Fair,NA
1,11:50,Student 31 departs Art Fair,NA
1,11:51,Student 45 departs at booth 3,0
1,11:52,Student 3 departs at booth 19,0
1,11:53,Student 3 departs Art Fair,NA
1,11:53,Student 95 departs at booth 18,0
1,11:53,Student 95 arrives at booth 17,2
1,11:54,Student 13 arrives at booth 16,1
1,11:55,Student 87 arrives at booth 17,3
1,11:57,Student 45 arrives at booth 15,1
1,11:58,Student 63 arrives Art Fair,NA
1,11:58,Student 67 departs at booth 12,1
1,11:58,Student 34 departs at booth 17,3
1,11:59,Student 34 arrives at booth 19,1
1,11:59,Student 63 arrives at booth 2,1
1,11:59,Student 13 departs at booth 16,0
1,12:01,Student 13 arrives at booth 12,1
1,12:01,Student 35 arrives Art Fair,NA
1,12:02,Student 35 arrives at booth 2,1
1,12:02,Student 69 arrives Art Fair,NA
1,12:03,Student 67 departs Art Fair,NA
1,12:03,Student 63 departs at booth 2,1
1,12:03,Student 34 departs at booth 19,0
1,12:04,Student 34 departs Art Fair,NA
1,12:04,Student 36 arrives Art Fair,NA
1,12:04,Student 63 arrives at booth 3,1
1,12:04,Student 69 arrives at booth 3,2
1,12:04,Student 45 departs at booth 15,0
1,12:04,Student 45 arrives at booth 16,1
1,12:07,Student 35 departs at booth 2,0
1,12:08,Student 63 departs at booth 3,1
1,12:08,Student 99 departs at booth 12,1
1,12:08,Student 82 departs at booth 17,2
1,12:09,Student 35 arrives at booth 5,1
1,12:09,Student 58 arrives Art Fair,NA
1,12:09,Student 45 departs at booth 16,0
1,12:10,Student 63 arrives at booth 7,1
1,12:10,Student 82 departs Art Fair,NA
1,12:10,Student 99 arrives at booth 16,1
1,12:10,Student 35 departs at booth 5,0
1,12:10,Student 35 arrives at booth 6,1
1,12:11,Student 58 arrives at booth 3,1
1,12:12,Student 36 arrives at booth 16,1
1,12:12,Student 45 departs Art Fair,NA
1,12:12,Student 54 arrives Art Fair,NA
1,12:12,Student 69 departs at booth 3,1
1,12:12,Student 35 departs at booth 6,0
1,12:12,Student 69 arrives at booth 4,1
1,12:13,Student 54 arrives at booth 1,1
1,12:13,Student 69 departs at booth 4,0
1,12:13,Student 63 departs at booth 7,0
1,12:13,Student 63 arrives at booth 8,1
1,12:14,Student 69 arrives at booth 6,1
1,12:14,Student 54 departs at booth 1,0
1,12:15,Student 52 arrives Art Fair,NA
1,12:15,Student 63 departs at booth 8,0
1,12:15,Student 99 departs at booth 16,1
1,12:16,Student 52 arrives at booth 2,1
1,12:16,Student 58 departs at booth 3,0
1,12:16,Student 69 departs at booth 6,0
1,12:17,Student 35 arrives at booth 15,1
1,12:17,Student 73 arrives Art Fair,NA
1,12:18,Student 54 arrives at booth 9,1
1,12:18,Student 69 arrives at booth 10,1
1,12:18,Student 99 departs Art Fair,NA
1,12:18,Student 13 departs at booth 12,0
1,12:18,Student 95 departs at booth 17,1
1,12:19,Student 58 arrives at booth 9,1
1,12:19,Student 63 departs Art Fair,NA
1,12:19,Student 73 arrives at booth 4,1
1,12:19,Student 54 departs at booth 9,1
1,12:19,Student 54 arrives at booth 10,1
1,12:20,Student 46 arrives Art Fair,NA
1,12:20,Student 95 departs Art Fair,NA
1,12:20,Student 52 departs at booth 2,0
1,12:20,Student 73 departs at booth 4,0
1,12:20,Student 58 departs at booth 9,0
1,12:20,Student 36 departs at booth 16,0
1,12:21,Student 13 arrives at booth 17,1
1,12:21,Student 73 arrives at booth 5,1
1,12:21,Student 69 departs at booth 10,1
1,12:22,Student 36 arrives at booth 19,1
1,12:22,Student 43 arrives Art Fair,NA
1,12:22,Student 46 arrives at booth 4,1
1,12:22,Student 49 arrives Art Fair,NA
1,12:22,Student 73 departs at booth 5,0
1,12:23,Student 49 arrives at booth 1,1
1,12:23,Student 69 arrives at booth 13,1
1,12:23,Student 46 departs at booth 4,0
1,12:24,Student 49 departs at booth 1,0
1,12:24,Student 54 departs at booth 10,0
1,12:24,Student 35 departs at booth 15,0
1,12:24,Student 49 arrives at booth 2,1
1,12:25,Student 43 arrives at booth 6,1
1,12:25,Student 58 arrives at booth 19,1
1,12:26,Student 35 arrives at booth 19,2
1,12:26,Student 52 arrives at booth 14,1
1,12:26,Student 54 arrives at booth 13,1
1,12:26,Student 73 arrives at booth 14,2
1,12:26,Student 36 departs at booth 19,2
1,12:27,Student 46 arrives at booth 12,1
1,12:27,Student 43 departs at booth 6,0
1,12:27,Student 52 departs at booth 14,1
1,12:28,Student 49 departs at booth 2,0
1,12:28,Student 73 departs at booth 14,0
1,12:28,Student 87 departs at booth 17,1
1,12:29,Student 73 arrives at booth 15,1
1,12:30,Student 36 arrives at booth 12,1
1,12:30,Student 49 arrives at booth 5,1
1,12:30,Student 52 arrives at booth 20,1
1,12:30,Student 87 departs Art Fair,NA
1,12:30,Student 58 departs at booth 19,1
1,12:31,Student 58 departs Art Fair,NA
1,12:31,Student 49 departs at booth 5,0
1,12:32,Student 43 arrives at booth 16,1
1,12:32,Student 49 arrives at booth 7,1
1,12:32,Student 83 arrives Art Fair,NA
1,12:33,Student 19 arrives Art Fair,NA
1,12:33,Student 69 departs at booth 13,1
1,12:34,Student 19 arrives at booth 1,1
1,12:34,Student 83 arrives at booth 3,1
1,12:34,Student 35 departs at booth 19,0
1,12:34,Student 35 arrives at booth 20,1
1,12:35,Student 69 arrives at booth 18,1
1,12:35,Student 19 departs at booth 1,0
1,12:35,Student 49 departs at booth 7,0
1,12:36,Student 73 departs at booth 15,0
1,12:37,Student 49 arrives at booth 11,1
1,12:37,Student 46 departs at booth 12,1
1,12:37,Student 43 departs at booth 16,0
1,12:37,Student 52 departs at booth 20,1
1,12:38,Student 43 arrives at booth 18,1
1,12:38,Student 52 departs Art Fair,NA
1,12:38,Student 73 arrives at booth 19,1
1,12:38,Student 83 departs at booth 3,0
1,12:38,Student 49 departs at booth 11,0
1,12:38,Student 13 departs at booth 17,0
1,12:39,Student 46 arrives at booth 15,1
1,12:40,Student 13 departs Art Fair,NA
1,12:40,Student 49 arrives at booth 15,1
1,12:40,Student 83 arrives at booth 8,1
1,12:41,Student 19 arrives at booth 14,1
1,12:41,Student 69 departs at booth 18,1
1,12:42,Student 83 departs at booth 8,0
1,12:42,Student 19 departs at booth 14,0
1,12:42,Student 73 departs at booth 19,0
1,12:43,Student 69 departs Art Fair,NA
1,12:43,Student 73 departs Art Fair,NA
1,12:43,Student 83 arrives at booth 9,1
1,12:43,Student 54 departs at booth 13,0
1,12:44,Student 19 arrives at booth 17,1
1,12:44,Student 38 arrives Art Fair,NA
1,12:44,Student 83 departs at booth 9,0
1,12:44,Student 35 departs at booth 20,0
1,12:45,Student 35 departs Art Fair,NA
1,12:45,Student 83 arrives at booth 7,1
1,12:45,Student 92 arrives Art Fair,NA
1,12:46,Student 38 arrives at booth 4,1
1,12:46,Student 54 arrives at booth 20,1
1,12:46,Student 46 departs at booth 15,1
1,12:46,Student 46 arrives at booth 16,1
1,12:47,Student 38 departs at booth 4,0
1,12:47,Student 36 departs at booth 12,0
1,12:47,Student 43 departs at booth 18,0
1,12:48,Student 38 arrives at booth 5,1
1,12:48,Student 83 departs at booth 7,0
1,12:49,Student 38 departs at booth 5,0
1,12:50,Student 36 arrives at booth 17,1
1,12:50,Student 43 arrives at booth 12,1
1,12:50,Student 83 arrives at booth 12,2
1,12:51,Student 46 departs at booth 16,0
1,12:52,Student 92 arrives at booth 13,1
1,12:53,Student 46 arrives at booth 19,1
1,12:53,Student 49 departs at booth 15,0
1,12:53,Student 54 departs at booth 20,0
1,12:54,Student 38 arrives at booth 16,1
1,12:54,Student 54 arrives at booth 17,2
1,12:54,Student 19 departs at booth 17,2
1,12:55,Student 19 arrives at booth 20,1
1,12:56,Student 49 departs Art Fair,NA
1,12:57,Student 46 departs at booth 19,0
1,12:57,Student 46 arrives at booth 20,1
1,12:59,Student 38 departs at booth 16,0
1,13:00,Student 43 departs at booth 12,1
1,13:02,Student 38 departs Art Fair,NA
1,13:02,Student 77 arrives Art Fair,NA
1,13:02,Student 92 departs at booth 13,0
1,13:02,Student 19 departs at booth 20,1
1,13:03,Student 43 arrives at booth 17,2
1,13:03,Student 77 arrives at booth 1,1
1,13:04,Student 92 arrives at booth 18,1
1,13:04,Student 77 departs at booth 1,0
1,13:04,Student 36 departs at booth 17,2
1,13:06,Student 19 arrives at booth 12,1
1,13:06,Student 36 departs Art Fair,NA
1,13:06,Student 77 arrives at booth 5,1
1,13:07,Student 77 departs at booth 5,0
1,13:08,Student 6 arrives Art Fair,NA
1,13:08,Student 77 arrives at booth 8,1
1,13:09,Student 6 arrives at booth 2,1
1,13:09,Student 46 departs at booth 20,0
1,13:10,Student 46 departs Art Fair,NA
1,13:10,Student 77 departs at booth 8,0
1,13:10,Student 83 departs at booth 12,1
1,13:10,Student 92 departs at booth 18,0
1,13:11,Student 77 arrives at booth 10,1
1,13:11,Student 88 arrives Art Fair,NA
1,13:11,Student 92 arrives at booth 19,1
1,13:13,Student 15 arrives Art Fair,NA
1,13:13,Student 83 arrives at booth 17,2
1,13:13,Student 6 departs at booth 2,0
1,13:14,Student 15 arrives at booth 2,1
1,13:14,Student 70 arrives Art Fair,NA
1,13:14,Student 88 arrives at booth 5,1
1,13:14,Student 77 departs at booth 10,0
1,13:14,Student 54 departs at booth 17,2
1,13:15,Student 88 departs at booth 5,0
1,13:15,Student 92 departs at booth 19,0
1,13:16,Student 6 arrives at booth 7,1
1,13:16,Student 54 departs Art Fair,NA
1,13:16,Student 60 arrives Art Fair,NA
1,13:16,Student 77 arrives at booth 13,1
1,13:16,Student 92 departs Art Fair,NA
1,13:17,Student 22 arrives Art Fair,NA
1,13:17,Student 88 arrives at booth 9,1
1,13:18,Student 60 arrives at booth 4,1
1,13:18,Student 70 arrives at booth 7,1
1,13:18,Student 15 departs at booth 2,0
1,13:18,Student 88 departs at booth 9,0
1,13:19,Student 88 arrives at booth 12,1
1,13:19,Student 60 departs at booth 4,0
1,13:19,Student 6 departs at booth 7,1
1,13:20,Student 100 arrives Art Fair,NA
1,13:20,Student 19 departs at booth 12,1
1,13:21,Student 100 arrives at booth 2,1
1,13:22,Student 70 departs at booth 7,0
1,13:22,Student 70 arrives at booth 8,1
1,13:23,Student 6 arrives at booth 16,1
1,13:23,Student 22 arrives at booth 11,1
1,13:24,Student 60 arrives at booth 13,1
1,13:24,Student 70 departs at booth 8,0
1,13:24,Student 22 departs at booth 11,0
1,13:24,Student 43 departs at booth 17,1
1,13:24,Student 22 arrives at booth 12,1
1,13:25,Student 15 arrives at booth 16,1
1,13:25,Student 19 departs Art Fair,NA
1,13:25,Student 100 departs at booth 2,0
1,13:26,Student 27 arrives Art Fair,NA
1,13:26,Student 43 departs Art Fair,NA
1,13:26,Student 100 arrives at booth 4,1
1,13:26,Student 77 departs at booth 13,1
1,13:26,Student 77 arrives at booth 14,1
1,13:27,Student 100 departs at booth 4,0
1,13:27,Student 77 departs at booth 14,0
1,13:28,Student 27 arrives at booth 3,1
1,13:28,Student 70 arrives at booth 15,1
1,13:28,Student 100 arrives at booth 5,1
1,13:28,Student 6 departs at booth 16,1
1,13:29,Student 6 arrives at booth 18,1
1,13:29,Student 100 departs at booth 5,0
1,13:30,Student 88 departs at booth 12,1
1,13:31,Student 77 departs Art Fair,NA
1,13:31,Student 100 arrives at booth 9,1
1,13:32,Student 88 arrives at booth 15,1
1,13:32,Student 27 departs at booth 3,0
1,13:32,Student 100 departs at booth 9,0
1,13:32,Student 27 arrives at booth 4,1
1,13:32,Student 100 arrives at booth 10,1
1,13:33,Student 27 departs at booth 4,0
1,13:33,Student 15 departs at booth 16,0
1,13:34,Student 27 arrives at booth 6,1
1,13:34,Student 83 departs at booth 17,0
1,13:35,Student 15 arrives at booth 19,1
1,13:35,Student 100 departs at booth 10,0
1,13:35,Student 70 departs at booth 15,1
1,13:35,Student 6 departs at booth 18,0
1,13:36,Student 70 arrives at booth 13,1
1,13:36,Student 83 departs Art Fair,NA
1,13:36,Student 84 arrives Art Fair,NA
1,13:36,Student 100 arrives at booth 12,1
1,13:36,Student 27 departs at booth 6,0
1,13:36,Student 60 departs at booth 13,1
1,13:36,Student 60 arrives at booth 14,1
1,13:37,Student 6 departs Art Fair,NA
1,13:37,Student 84 arrives at booth 2,1
1,13:37,Student 60 departs at booth 14,0
1,13:38,Student 60 arrives at booth 15,1
1,13:39,Student 15 departs at booth 19,0
1,13:39,Student 15 arrives at booth 20,1
1,13:40,Student 11 arrives Art Fair,NA
1,13:40,Student 53 arrives Art Fair,NA
1,13:40,Student 22 departs at booth 12,1
1,13:41,Student 11 arrives at booth 1,1
1,13:41,Student 27 arrives at booth 16,1
1,13:41,Student 84 departs at booth 2,0
1,13:42,Student 11 departs at booth 1,0
1,13:42,Student 88 departs at booth 15,1
1,13:43,Student 11 arrives at booth 4,1
1,13:43,Student 22 arrives at booth 17,1
1,13:43,Student 33 arrives Art Fair,NA
1,13:43,Student 53 arrives at booth 6,1
1,13:44,Student 79 arrives Art Fair,NA
1,13:44,Student 84 arrives at booth 8,1
1,13:44,Student 88 arrives at booth 20,1
1,13:44,Student 11 departs at booth 4,0
1,13:45,Student 11 arrives at booth 6,1
1,13:45,Student 33 arrives at booth 3,1
1,13:45,Student 53 departs at booth 6,1
1,13:46,Student 79 arrives at booth 3,1
1,13:46,Student 84 departs at booth 8,0
1,13:46,Student 70 departs at booth 13,0
1,13:46,Student 27 departs at booth 16,0
1,13:46,Student 15 departs at booth 20,1
1,13:47,Student 84 arrives at booth 9,1
1,13:47,Student 11 departs at booth 6,0
1,13:48,Student 11 arrives at booth 7,1
1,13:48,Student 27 arrives at booth 12,1
1,13:48,Student 53 arrives at booth 11,1
1,13:48,Student 84 departs at booth 9,0
1,13:49,Student 33 departs at booth 3,1
1,13:49,Student 53 departs at booth 11,0
1,13:49,Student 60 departs at booth 15,0
1,13:50,Student 33 arrives at booth 6,1
1,13:50,Student 70 departs Art Fair,NA
1,13:50,Student 100 departs at booth 12,1
1,13:51,Student 20 arrives Art Fair,NA
1,13:51,Student 53 arrives at booth 16,1
1,13:51,Student 60 arrives at booth 20,1
1,13:51,Student 11 departs at booth 7,0
1,13:52,Student 11 arrives at booth 10,1
1,13:52,Student 15 arrives at booth 7,1
1,13:52,Student 84 arrives at booth 17,1
1,13:52,Student 33 departs at booth 6,0
1,13:53,Student 79 departs at booth 3,0
1,13:53,Student 22 departs at booth 17,1
1,13:53,Student 88 departs at booth 20,1
1,13:55,Student 20 arrives at booth 8,1
1,13:55,Student 22 departs Art Fair,NA
1,13:55,Student 33 arrives at booth 11,1
1,13:55,Student 100 departs Art Fair,NA
1,13:55,Student 15 departs at booth 7,0
1,13:55,Student 11 departs at booth 10,0
1,13:56,Student 33 departs at booth 11,0
1,13:56,Student 53 departs at booth 16,0
1,13:57,Student 11 arrives at booth 13,1
1,13:57,Student 20 departs at booth 8,0
1,13:58,Student 79 arrives at booth 13,1
1,13:58,Student 88 arrives at booth 10,1
1,13:59,Student 15 departs Art Fair,NA
1,13:59,Student 20 arrives at booth 11,1
1,13:59,Student 53 departs Art Fair,NA
1,14:00,Student 33 arrives at booth 4,1
1,14:00,Student 71 arrives Art Fair,NA
1,14:00,Student 20 departs at booth 11,0
1,14:00,Student 27 departs at booth 12,0
1,14:00,Student 60 departs at booth 20,0
1,14:01,Student 27 arrives at booth 13,2
1,14:01,Student 60 departs Art Fair,NA
1,14:01,Student 33 departs at booth 4,0
1,14:01,Student 88 departs at booth 10,0
1,14:03,Student 20 arrives at booth 17,1
1,14:03,Student 33 arrives at booth 7,1
1,14:03,Student 57 arrives Art Fair,NA
1,14:03,Student 84 departs at booth 17,1
1,14:06,Student 57 arrives at booth 6,1
1,14:06,Student 84 arrives at booth 11,1
1,14:06,Student 88 departs Art Fair,NA
1,14:06,Student 91 arrives Art Fair,NA
1,14:06,Student 33 departs at booth 7,0
1,14:07,Student 33 arrives at booth 10,1
1,14:07,Student 64 arrives Art Fair,NA
1,14:07,Student 91 arrives at booth 1,1
1,14:07,Student 84 departs at booth 11,0
1,14:07,Student 11 departs at booth 13,2
1,14:07,Student 84 arrives at booth 12,1
1,14:08,Student 64 arrives at booth 2,1
1,14:08,Student 71 arrives at booth 16,1
1,14:08,Student 91 departs at booth 1,0
1,14:08,Student 57 departs at booth 6,0
1,14:09,Student 57 arrives at booth 8,1
1,14:10,Student 30 arrives Art Fair,NA
1,14:10,Student 91 arrives at booth 5,1
1,14:10,Student 33 departs at booth 10,0
1,14:11,Student 11 departs Art Fair,NA
1,14:11,Student 14 arrives Art Fair,NA
1,14:11,Student 30 arrives at booth 2,1
1,14:11,Student 91 departs at booth 5,0
1,14:11,Student 57 departs at booth 8,0
1,14:12,Student 91 arrives at booth 7,1
1,14:12,Student 64 departs at booth 2,1
1,14:13,Student 14 arrives at booth 4,1
1,14:13,Student 57 arrives at booth 11,1
1,14:13,Student 71 departs at booth 16,0
1,14:13,Student 20 departs at booth 17,0
1,14:14,Student 64 arrives at booth 6,1
1,14:14,Student 71 arrives at booth 17,1
1,14:14,Student 14 departs at booth 4,0
1,14:14,Student 57 departs at booth 11,0
1,14:15,Student 20 departs Art Fair,NA
1,14:15,Student 33 departs Art Fair,NA
1,14:15,Student 91 departs at booth 7,0
1,14:16,Student 30 departs at booth 2,0
1,14:16,Student 64 departs at booth 6,0
1,14:17,Student 14 arrives at booth 10,1
1,14:17,Student 30 arrives at booth 3,1
1,14:17,Student 57 arrives at booth 18,1
1,14:17,Student 84 departs at booth 12,0
1,14:17,Student 79 departs at booth 13,1
1,14:18,Student 64 arrives at booth 9,1
1,14:18,Student 79 arrives at booth 15,1
1,14:19,Student 64 departs at booth 9,0
1,14:20,Student 4 arrives Art Fair,NA
1,14:20,Student 91 arrives at booth 18,1
1,14:20,Student 14 departs at booth 10,0
1,14:21,Student 14 arrives at booth 12,1
1,14:21,Student 30 departs at booth 3,0
1,14:22,Student 4 arrives at booth 3,1
1,14:22,Student 64 arrives at booth 15,1
1,14:22,Student 84 departs Art Fair,NA
1,14:23,Student 30 arrives at booth 8,1
1,14:23,Student 57 departs at booth 18,1
1,14:24,Student 57 arrives at booth 20,1
1,14:24,Student 71 departs at booth 17,0
1,14:25,Student 71 arrives at booth 19,1
1,14:25,Student 30 departs at booth 8,0
1,14:25,Student 79 departs at booth 15,1
1,14:25,Student 79 arrives at booth 16,1
1,14:26,Student 4 departs at booth 3,0
1,14:26,Student 4 arrives at booth 4,1
1,14:27,Student 4 departs at booth 4,0
1,14:27,Student 27 departs at booth 13,0
1,14:29,Student 30 departs Art Fair,NA
1,14:29,Student 91 departs at booth 18,0
1,14:29,Student 71 departs at booth 19,0
1,14:30,Student 4 arrives at booth 9,1
1,14:30,Student 79 departs at booth 16,0
1,14:31,Student 27 departs Art Fair,NA
1,14:31,Student 91 departs Art Fair,NA
1,14:31,Student 4 departs at booth 9,0
1,14:31,Student 14 departs at booth 12,0
1,14:31,Student 57 departs at booth 20,0
1,14:32,Student 57 departs Art Fair,NA
1,14:32,Student 64 departs at booth 15,0
1,14:32,Student 64 arrives at booth 16,1
1,14:33,Student 4 arrives at booth 13,1
1,14:33,Student 79 departs Art Fair,NA
1,14:35,Student 14 arrives at booth 19,1
1,14:35,Student 56 arrives Art Fair,NA
1,14:36,Student 23 arrives Art Fair,NA
1,14:36,Student 44 arrives Art Fair,NA
1,14:37,Student 71 arrives at booth 4,1
1,14:37,Student 64 departs at booth 16,0
1,14:38,Student 56 arrives at booth 5,1
1,14:38,Student 71 departs at booth 4,0
1,14:39,Student 21 arrives Art Fair,NA
1,14:39,Student 64 arrives at booth 20,1
1,14:39,Student 56 departs at booth 5,0
1,14:39,Student 14 departs at booth 19,0
1,14:39,Student 56 arrives at booth 6,1
1,14:40,Student 23 arrives at booth 7,1
1,14:40,Student 71 departs Art Fair,NA
1,14:41,Student 21 arrives at booth 3,1
1,14:41,Student 42 arrives Art Fair,NA
1,14:41,Student 44 arrives at booth 10,1
1,14:41,Student 56 departs at booth 6,0
1,14:42,Student 14 arrives at booth 13,1
1,14:43,Student 68 arrives Art Fair,NA
1,14:43,Student 23 departs at booth 7,0
1,14:43,Student 4 departs at booth 13,1
1,14:44,Student 4 arrives at booth 16,1
1,14:44,Student 23 arrives at booth 10,1
1,14:44,Student 56 arrives at booth 12,1
1,14:44,Student 44 departs at booth 10,1
1,14:45,Student 2 arrives Art Fair,NA
1,14:45,Student 42 arrives at booth 8,1
1,14:45,Student 68 arrives at booth 3,1
1,14:45,Student 21 departs at booth 3,1
1,14:46,Student 64 departs at booth 20,0
1,14:47,Student 2 arrives at booth 3,1
1,14:47,Student 44 arrives at booth 15,1
1,14:47,Student 64 departs Art Fair,NA
1,14:47,Student 42 departs at booth 8,0
1,14:47,Student 23 departs at booth 10,0
1,14:48,Student 21 arrives at booth 10,1
1,14:49,Student 42 arrives at booth 12,1
1,14:49,Student 68 departs at booth 3,1
1,14:49,Student 4 departs at booth 16,0
1,14:51,Student 26 arrives Art Fair,NA
1,14:51,Student 68 arrives at booth 8,1
1,14:51,Student 21 departs at booth 10,0
1,14:52,Student 4 departs Art Fair,NA
1,14:52,Student 21 arrives at booth 11,1
1,14:52,Student 23 arrives at booth 19,1
1,14:53,Student 2 departs at booth 3,0
1,14:53,Student 68 departs at booth 8,0
1,14:53,Student 21 departs at booth 11,0
1,14:53,Student 14 departs at booth 13,0
1,14:54,Student 2 arrives at booth 5,1
1,14:54,Student 21 arrives at booth 13,1
1,14:54,Student 28 arrives Art Fair,NA
1,14:54,Student 68 arrives at booth 9,1
1,14:54,Student 56 departs at booth 12,1
1,14:54,Student 44 departs at booth 15,0
1,14:55,Student 24 arrives Art Fair,NA
1,14:55,Student 26 arrives at booth 8,1
1,14:55,Student 2 departs at booth 5,0
1,14:55,Student 68 departs at booth 9,0
1,14:56,Student 2 arrives at booth 8,1
1,14:56,Student 28 arrives at booth 3,1
1,14:56,Student 44 arrives at booth 19,1
1,14:56,Student 56 arrives at booth 15,1
1,14:56,Student 23 departs at booth 19,1
1,14:56,Student 23 arrives at booth 20,1
1,14:57,Student 14 departs Art Fair,NA
1,14:57,Student 26 departs at booth 8,1
1,14:58,Student 26 arrives at booth 9,1
1,14:58,Student 68 arrives at booth 16,1
1,14:59,Student 2 departs at booth 8,0
1,14:59,Student 26 departs at booth 9,0
1,15:00,Student 28 departs at booth 3,0
1,15:00,Student 44 departs at booth 19,0
1,15:00,Student 28 arrives at booth 4,1
1,15:01,Student 24 arrives at booth 12,1
1,15:01,Student 26 arrives at booth 14,1
1,15:01,Student 44 departs Art Fair,NA
1,15:01,Student 28 departs at booth 4,0
1,15:02,Student 26 departs at booth 14,0
1,15:03,Student 2 departs Art Fair,NA
1,15:03,Student 26 arrives at booth 15,1
1,15:03,Student 28 arrives at booth 7,1
1,15:03,Student 56 departs at booth 15,1
1,15:03,Student 68 departs at booth 16,0
1,15:03,Student 23 departs at booth 20,0
1,15:03,Student 56 arrives at booth 16,1
1,15:04,Student 68 arrives at booth 18,1
1,15:04,Student 42 departs at booth 12,1
1,15:04,Student 21 departs at booth 13,0
1,15:05,Student 42 arrives at booth 14,1
