Day,Time,Event,len(Queue)
1,11:38,Student 68 arrives at booth 8,1
1,11:39,Student 31 arrives Art Fair,NA
1,11:39,Student 83 arrives at booth 19,1
1,11:40,Student 88 arrives at booth 19,1
1,11:40,Student 93 departs at booth 1,0
1,11:40,Student 63 departs at booth 15,0
1,11:41,Student 97 arrives at booth 8,1
1,11:41,Student 95 departs at booth 3,0
1,11:41,Student 68 departs at booth 8,1
1,11:41,Student 84 departs at booth 13,0
1,11:41,Student 53 departs at booth 17,0
1,11:41,Student 53 arrives at booth 18,1
1,11:42,Student 26 arrives Art Fair,NA
1,11:42,Student 31 arrives at booth 5,1
1,11:42,Student 84 arrives at booth 15,1
1,11:43,Student 26 arrives at booth 2,1
1,11:43,Student 63 departs Art Fair,NA
1,11:43,Student 31 departs at booth 5,0
1,11:44,Student 95 arrives at booth 9,1
1,11:44,Student 97 departs at booth 8,0
1,11:44,Student 2 departs at booth 16,0
1,11:44,Student 53 departs at booth 18,0
1,11:45,Student 2 arrives at booth 18,1
1,11:45,Student 29 arrives at booth 18,2
1,11:45,Student 97 arrives at booth 10,1
1,11:45,Student 1 departs at booth 12,0
1,11:46,Student 31 arrives at booth 12,1
1,11:46,Student 53 departs Art Fair,NA
1,11:46,Student 68 arrives at booth 18,2
1,11:46,Student 93 arrives at booth 13,1
1,11:46,Student 26 departs at booth 2,0
1,11:47,Student 1 arrives at booth 15,1
1,11:47,Student 87 arrives Art Fair,NA
1,11:47,Student 95 departs at booth 9,0
1,11:47,Student 95 arrives at booth 10,1
1,11:48,Student 26 arrives at booth 6,1
1,11:48,Student 84 departs at booth 15,1
1,11:48,Student 2 departs at booth 18,2
1,11:49,Student 87 arrives at booth 3,1
1,11:49,Student 83 departs at booth 19,1
1,11:50,Student 2 departs Art Fair,NA
1,11:50,Student 97 departs at booth 10,1
1,11:50,Student 93 departs at booth 13,0
1,11:51,Student 84 departs Art Fair,NA
1,11:51,Student 29 departs at booth 18,1
1,11:52,Student 29 arrives at booth 20,1
1,11:52,Student 93 arrives at booth 17,1
1,11:52,Student 97 arrives at booth 14,1
1,11:53,Student 26 departs at booth 6,0
1,11:53,Student 31 departs at booth 12,0
1,11:54,Student 1 departs at booth 15,0
1,11:54,Student 68 departs at booth 18,0
1,11:54,Student 68 arrives at booth 17,1
1,11:55,Student 1 arrives at booth 17,2
1,11:55,Student 7 arrives Art Fair,NA
1,11:55,Student 31 arrives at booth 15,1
1,11:55,Student 95 departs at booth 10,0
1,11:56,Student 100 arrives Art Fair,NA
1,11:57,Student 7 arrives at booth 3,1
1,11:57,Student 100 arrives at booth 2,1
1,11:57,Student 97 departs at booth 14,0
1,11:58,Student 26 arrives at booth 16,1
1,11:58,Student 83 arrives at booth 1,1
1,11:58,Student 87 departs at booth 3,1
1,11:59,Student 88 departs at booth 19,0
1,11:59,Student 88 arrives at booth 20,1
1,12:00,Student 87 arrives at booth 7,1
1,12:00,Student 95 arrives at booth 20,2
1,12:00,Student 97 arrives at booth 20,3
1,12:00,Student 100 departs at booth 2,0
1,12:01,Student 100 arrives at booth 3,1
1,12:01,Student 31 departs at booth 15,0
1,12:01,Student 93 departs at booth 17,2
1,12:01,Student 29 departs at booth 20,3
1,12:02,Student 29 departs Art Fair,NA
1,12:02,Student 31 arrives at booth 18,1
1,12:02,Student 33 arrives Art Fair,NA
1,12:03,Student 33 arrives at booth 1,1
1,12:04,Student 87 departs at booth 7,0
1,12:05,Student 31 departs at booth 18,0
1,12:06,Student 87 arrives at booth 11,1
1,12:07,Student 31 departs Art Fair,NA
1,12:07,Student 93 arrives at booth 6,1
1,12:07,Student 7 departs at booth 3,1
1,12:08,Student 30 arrives Art Fair,NA
1,12:08,Student 83 departs at booth 1,1
1,12:08,Student 26 departs at booth 16,0
1,12:09,Student 83 departs Art Fair,NA
1,12:09,Student 87 departs at booth 11,0
1,12:10,Student 7 arrives at booth 10,1
1,12:10,Student 96 arrives Art Fair,NA
1,12:10,Student 68 departs at booth 17,1
1,12:10,Student 88 departs at booth 20,2
1,12:11,Student 26 departs Art Fair,NA
1,12:12,Student 68 arrives at booth 13,1
1,12:12,Student 87 arrives at booth 18,1
1,12:12,Student 96 arrives at booth 3,1
1,12:12,Student 93 departs at booth 6,0
1,12:13,Student 30 arrives at booth 10,1
1,12:15,Student 93 departs Art Fair,NA
1,12:15,Student 7 departs at booth 10,1
1,12:15,Student 87 departs at booth 18,0
1,12:16,Student 7 arrives at booth 11,1
1,12:16,Student 87 arrives at booth 16,1
1,12:16,Student 100 departs at booth 3,1
1,12:16,Student 68 departs at booth 13,0
1,12:17,Student 100 arrives at booth 5,1
1,12:18,Student 33 departs at booth 1,0
1,12:18,Student 100 departs at booth 5,0
1,12:19,Student 88 arrives at booth 1,1
1,12:19,Student 7 departs at booth 11,0
1,12:19,Student 1 departs at booth 17,0
1,12:19,Student 95 departs at booth 20,1
1,12:19,Student 7 arrives at booth 12,1
1,12:20,Student 1 arrives at booth 20,1
1,12:20,Student 68 departs Art Fair,NA
1,12:20,Student 95 departs Art Fair,NA
1,12:20,Student 30 departs at booth 10,0
1,12:21,Student 30 arrives at booth 11,1
1,12:23,Student 33 arrives at booth 12,1
1,12:24,Student 100 arrives at booth 17,1
1,12:24,Student 30 departs at booth 11,0
1,12:25,Student 96 departs at booth 3,0
1,12:26,Student 12 arrives Art Fair,NA
1,12:26,Student 79 arrives Art Fair,NA
1,12:26,Student 7 departs at booth 12,1
1,12:26,Student 87 departs at booth 16,0
1,12:27,Student 79 arrives at booth 1,1
1,12:28,Student 12 arrives at booth 3,1
1,12:28,Student 30 arrives at booth 19,1
1,12:28,Student 87 arrives at booth 20,2
1,12:28,Student 97 departs at booth 20,2
1,12:29,Student 6 arrives Art Fair,NA
1,12:29,Student 97 departs Art Fair,NA
1,12:29,Student 88 departs at booth 1,1
1,12:30,Student 7 arrives at booth 20,2
1,12:30,Student 88 departs Art Fair,NA
1,12:30,Student 96 arrives at booth 14,1
1,12:31,Student 6 arrives at booth 3,1
1,12:33,Student 22 arrives Art Fair,NA
1,12:33,Student 33 departs at booth 12,0
1,12:33,Student 100 departs at booth 17,0
1,12:34,Student 33 arrives at booth 13,1
1,12:35,Student 75 arrives Art Fair,NA
1,12:35,Student 96 departs at booth 14,0
1,12:36,Student 22 arrives at booth 6,1
1,12:36,Student 58 arrives Art Fair,NA
1,12:36,Student 75 arrives at booth 1,1
1,12:36,Student 100 arrives at booth 11,1
1,12:37,Student 96 arrives at booth 18,1
1,12:37,Student 12 departs at booth 3,1
1,12:37,Student 1 departs at booth 20,2
1,12:38,Student 1 departs Art Fair,NA
1,12:38,Student 33 departs at booth 13,0
1,12:38,Student 30 departs at booth 19,0
1,12:39,Student 30 departs Art Fair,NA
1,12:39,Student 62 arrives Art Fair,NA
1,12:39,Student 79 departs at booth 1,1
1,12:39,Student 100 departs at booth 11,0
1,12:40,Student 12 arrives at booth 9,1
1,12:40,Student 96 departs at booth 18,0
1,12:41,Student 58 arrives at booth 10,1
1,12:41,Student 79 arrives at booth 6,1
1,12:41,Student 96 arrives at booth 19,1
1,12:41,Student 100 arrives at booth 16,1
1,12:41,Student 22 departs at booth 6,1
1,12:42,Student 33 departs Art Fair,NA
1,12:42,Student 62 arrives at booth 5,1
1,12:43,Student 62 departs at booth 5,0
1,12:43,Student 12 departs at booth 9,0
1,12:43,Student 12 arrives at booth 10,1
1,12:44,Student 22 arrives at booth 12,1
1,12:44,Student 77 arrives Art Fair,NA
1,12:45,Student 77 arrives at booth 2,1
1,12:46,Student 6 departs at booth 3,0
1,12:46,Student 79 departs at booth 6,0
1,12:46,Student 58 departs at booth 10,1
1,12:46,Student 87 departs at booth 20,1
1,12:47,Student 6 arrives at booth 5,1
1,12:47,Student 15 arrives Art Fair,NA
1,12:47,Student 36 arrives Art Fair,NA
1,12:47,Student 79 arrives at booth 7,1
1,12:47,Student 87 departs Art Fair,NA
1,12:48,Student 36 arrives at booth 1,1
1,12:48,Student 58 arrives at booth 14,1
1,12:48,Student 62 arrives at booth 15,1
1,12:48,Student 77 departs at booth 2,0
1,12:48,Student 6 departs at booth 5,0
1,12:48,Student 6 arrives at booth 6,1
1,12:49,Student 75 departs at booth 1,1
1,12:51,Student 75 arrives at booth 5,1
1,12:51,Student 79 departs at booth 7,0
1,12:51,Student 12 departs at booth 10,0
1,12:51,Student 22 departs at booth 12,0
1,12:51,Student 100 departs at booth 16,0
1,12:51,Student 96 departs at booth 19,0
1,12:52,Student 12 arrives at booth 11,1
1,12:52,Student 73 arrives Art Fair,NA
1,12:52,Student 96 departs Art Fair,NA
1,12:52,Student 75 departs at booth 5,0
1,12:53,Student 22 arrives at booth 15,1
1,12:53,Student 73 arrives at booth 2,1
1,12:53,Student 77 arrives at booth 11,1
1,12:53,Student 79 arrives at booth 11,2
1,12:53,Student 6 departs at booth 6,0
1,12:53,Student 58 departs at booth 14,0
1,12:54,Student 15 arrives at booth 14,1
1,12:54,Student 58 arrives at booth 16,1
1,12:54,Student 100 departs Art Fair,NA
1,12:54,Student 62 departs at booth 15,1
1,12:54,Student 62 arrives at booth 16,1
1,12:55,Student 6 arrives at booth 9,1
1,12:55,Student 12 departs at booth 11,2
1,12:55,Student 7 departs at booth 20,0
1,12:56,Student 7 departs Art Fair,NA
1,12:56,Student 73 departs at booth 2,0
1,12:57,Student 75 arrives at booth 15,1
1,12:58,Student 12 arrives at booth 18,1
1,12:58,Student 6 departs at booth 9,0
1,12:58,Student 77 departs at booth 11,1
1,12:59,Student 73 arrives at booth 7,1
1,12:59,Student 77 arrives at booth 10,1
1,12:59,Student 36 departs at booth 1,0
1,12:59,Student 15 departs at booth 14,0
1,13:00,Student 6 arrives at booth 14,1
1,13:00,Student 36 arrives at booth 4,1
1,13:00,Student 22 departs at booth 15,1
1,13:01,Student 3 arrives Art Fair,NA
1,13:01,Student 36 departs at booth 4,0
1,13:01,Student 79 departs at booth 11,0
1,13:01,Student 12 departs at booth 18,0
1,13:02,Student 3 arrives at booth 1,1
1,13:02,Student 15 arrives at booth 19,1
1,13:03,Student 12 departs Art Fair,NA
1,13:03,Student 22 departs Art Fair,NA
1,13:03,Student 73 departs at booth 7,0
1,13:03,Student 73 arrives at booth 8,1
1,13:04,Student 77 departs at booth 10,0
1,13:04,Student 58 departs at booth 16,1
1,13:05,Student 79 arrives at booth 19,1
1,13:05,Student 6 departs at booth 14,0
1,13:06,Student 6 arrives at booth 11,1
1,13:06,Student 24 arrives Art Fair,NA
1,13:06,Student 58 arrives at booth 20,1
1,13:06,Student 73 departs at booth 8,0
1,13:06,Student 75 departs at booth 15,0
1,13:07,Student 42 arrives Art Fair,NA
1,13:07,Student 73 arrives at booth 9,1
1,13:07,Student 77 arrives at booth 16,1
1,13:09,Student 36 arrives at booth 20,1
1,13:09,Student 55 arrives Art Fair,NA
1,13:09,Student 75 departs Art Fair,NA
1,13:09,Student 6 departs at booth 11,0
1,13:10,Student 73 departs at booth 9,0
1,13:11,Student 42 arrives at booth 7,1
1,13:12,Student 3 departs at booth 1,0
1,13:12,Student 15 departs at booth 19,1
1,13:13,Student 24 arrives at booth 14,1
1,13:13,Student 46 arrives Art Fair,NA
1,13:13,Student 73 arrives at booth 16,2
1,13:14,Student 3 arrives at booth 6,1
1,13:14,Student 6 departs Art Fair,NA
1,13:14,Student 55 arrives at booth 10,1
1,13:14,Student 62 departs at booth 16,2
1,13:15,Student 42 departs at booth 7,0
1,13:15,Student 58 departs at booth 20,1
1,13:16,Student 46 arrives at booth 5,1
1,13:16,Student 58 departs Art Fair,NA
1,13:17,Student 62 departs Art Fair,NA
1,13:17,Student 46 departs at booth 5,0
1,13:18,Student 42 arrives at booth 13,1
1,13:18,Student 24 departs at booth 14,0
1,13:19,Student 15 arrives at booth 5,1
1,13:19,Student 46 arrives at booth 10,1
1,13:19,Student 3 departs at booth 6,0
1,13:19,Student 55 departs at booth 10,1
1,13:20,Student 3 arrives at booth 7,1
1,13:20,Student 24 arrives at booth 17,1
1,13:20,Student 55 arrives at booth 11,1
1,13:20,Student 15 departs at booth 5,0
1,13:22,Student 42 departs at booth 13,0
1,13:22,Student 79 departs at booth 19,0
1,13:23,Student 15 departs Art Fair,NA
1,13:23,Student 42 arrives at booth 16,2
1,13:23,Student 55 departs at booth 11,0
1,13:24,Student 3 departs at booth 7,0
1,13:24,Student 46 departs at booth 10,0
1,13:24,Student 77 departs at booth 16,2
1,13:24,Student 36 departs at booth 20,0
1,13:25,Student 3 arrives at booth 9,1
1,13:25,Student 27 arrives Art Fair,NA
1,13:26,Student 27 arrives at booth 2,1
1,13:26,Student 79 arrives at booth 12,1
1,13:27,Student 46 arrives at booth 15,1
1,13:27,Student 55 arrives at booth 20,1
1,13:27,Student 70 arrives Art Fair,NA
1,13:27,Student 77 departs Art Fair,NA
1,13:28,Student 70 arrives at booth 1,1
1,13:28,Student 3 departs at booth 9,0
1,13:29,Student 27 departs at booth 2,0
1,13:29,Student 24 departs at booth 17,0
1,13:30,Student 3 arrives at booth 14,1
1,13:30,Student 24 arrives at booth 19,1
1,13:30,Student 94 arrives Art Fair,NA
1,13:31,Student 27 arrives at booth 6,1
1,13:31,Student 36 arrives at booth 5,1
1,13:32,Student 94 arrives at booth 4,1
1,13:32,Student 36 departs at booth 5,0
1,13:33,Student 50 arrives Art Fair,NA
1,13:33,Student 94 departs at booth 4,0
1,13:33,Student 79 departs at booth 12,0
1,13:33,Student 46 departs at booth 15,0
1,13:34,Student 36 arrives at booth 10,1
1,13:34,Student 73 departs at booth 16,1
1,13:35,Student 50 arrives at booth 3,1
1,13:35,Student 57 arrives Art Fair,NA
1,13:35,Student 3 departs at booth 14,0
1,13:36,Student 46 departs Art Fair,NA
1,13:36,Student 57 arrives at booth 2,1
1,13:36,Student 73 arrives at booth 19,1
1,13:36,Student 27 departs at booth 6,0
1,13:36,Student 55 departs at booth 20,0
1,13:37,Student 27 arrives at booth 7,1
1,13:37,Student 55 departs Art Fair,NA
1,13:37,Student 94 arrives at booth 11,1
1,13:38,Student 79 departs Art Fair,NA
1,13:38,Student 70 departs at booth 1,0
1,13:39,Student 3 departs Art Fair,NA
1,13:39,Student 57 departs at booth 2,0
1,13:39,Student 36 departs at booth 10,0
1,13:40,Student 14 arrives Art Fair,NA
1,13:40,Student 57 arrives at booth 4,1
1,13:40,Student 70 arrives at booth 5,1
1,13:40,Student 94 departs at booth 11,0
1,13:40,Student 24 departs at booth 19,1
1,13:41,Student 14 arrives at booth 2,1
1,13:41,Student 24 departs Art Fair,NA
1,13:41,Student 35 arrives Art Fair,NA
1,13:41,Student 57 departs at booth 4,0
1,13:41,Student 70 departs at booth 5,0
1,13:41,Student 27 departs at booth 7,0
1,13:42,Student 34 arrives Art Fair,NA
1,13:42,Student 36 arrives at booth 16,1
1,13:42,Student 57 arrives at booth 6,1
1,13:43,Student 27 arrives at booth 11,1
1,13:43,Student 70 arrives at booth 10,1
1,13:43,Student 94 arrives at booth 18,1
1,13:44,Student 14 departs at booth 2,0
1,13:44,Student 50 departs at booth 3,0
1,13:44,Student 42 departs at booth 16,1
1,13:46,Student 14 arrives at booth 5,1
1,13:46,Student 34 arrives at booth 8,1
1,13:46,Student 35 arrives at booth 9,1
1,13:46,Student 50 arrives at booth 8,2
1,13:46,Student 27 departs at booth 11,0
1,13:46,Student 94 departs at booth 18,0
1,13:47,Student 42 departs Art Fair,NA
1,13:47,Student 14 departs at booth 5,0
1,13:47,Student 57 departs at booth 6,0
1,13:48,Student 94 departs Art Fair,NA
1,13:48,Student 70 departs at booth 10,0
1,13:49,Student 14 arrives at booth 9,1
1,13:49,Student 27 arrives at booth 18,1
1,13:49,Student 34 departs at booth 8,1
1,13:49,Student 35 departs at booth 9,1
1,13:49,Student 35 arrives at booth 10,1
1,13:50,Student 70 arrives at booth 13,1
1,13:50,Student 73 departs at booth 19,0
1,13:51,Student 34 arrives at booth 11,1
1,13:51,Student 43 arrives Art Fair,NA
1,13:51,Student 57 arrives at booth 13,1
1,13:51,Student 73 departs Art Fair,NA
1,13:52,Student 50 departs at booth 8,0
1,13:52,Student 14 departs at booth 9,0
1,13:52,Student 27 departs at booth 18,0
1,13:53,Student 27 arrives at booth 16,1
1,13:53,Student 50 arrives at booth 9,1
1,13:54,Student 14 arrives at booth 14,1
1,13:54,Student 43 arrives at booth 5,1
1,13:54,Student 35 departs at booth 10,0
1,13:54,Student 34 departs at booth 11,0
1,13:54,Student 70 departs at booth 13,1
1,13:54,Student 36 departs at booth 16,1
1,13:55,Student 43 departs at booth 5,0
1,13:55,Student 43 arrives at booth 6,1
1,13:56,Student 35 arrives at booth 14,1
1,13:56,Student 70 arrives at booth 17,1
1,13:56,Student 50 departs at booth 9,0
1,13:57,Student 36 departs Art Fair,NA
1,13:57,Student 86 arrives Art Fair,NA
1,13:58,Student 25 arrives Art Fair,NA
1,13:58,Student 34 arrives at booth 19,1
1,13:58,Student 86 arrives at booth 2,1
1,13:58,Student 57 departs at booth 13,0
1,13:59,Student 14 departs at booth 14,1
1,14:00,Student 14 arrives at booth 15,1
1,14:00,Student 50 arrives at booth 18,1
1,14:00,Student 43 departs at booth 6,0
1,14:01,Student 25 arrives at booth 6,1
1,14:01,Student 86 departs at booth 2,0
1,14:02,Student 43 arrives at booth 10,1
1,14:02,Student 86 arrives at booth 4,1
1,14:03,Student 57 arrives at booth 3,1
1,14:03,Student 86 departs at booth 4,0
1,14:03,Student 50 departs at booth 18,0
1,14:04,Student 86 arrives at booth 6,1
1,14:04,Student 35 departs at booth 14,0
1,14:04,Student 27 departs at booth 16,0
1,14:05,Student 35 arrives at booth 16,1
1,14:05,Student 50 departs Art Fair,NA
1,14:05,Student 70 departs at booth 17,0
1,14:06,Student 66 arrives Art Fair,NA
1,14:06,Student 70 arrives at booth 19,1
1,14:06,Student 25 departs at booth 6,1
1,14:06,Student 14 departs at booth 15,0
1,14:06,Student 14 arrives at booth 16,1
1,14:07,Student 25 arrives at booth 7,1
1,14:07,Student 27 departs Art Fair,NA
1,14:07,Student 43 departs at booth 10,0
1,14:08,Student 66 arrives at booth 3,1
1,14:08,Student 34 departs at booth 19,1
1,14:09,Student 16 arrives Art Fair,NA
1,14:10,Student 19 arrives Art Fair,NA
1,14:11,Student 17 arrives Art Fair,NA
1,14:11,Student 19 arrives at booth 2,1
1,14:11,Student 34 arrives at booth 13,1
1,14:11,Student 43 arrives at booth 18,1
1,14:11,Student 86 departs at booth 6,0
1,14:11,Student 25 departs at booth 7,0
1,14:12,Student 16 arrives at booth 5,1
1,14:12,Student 57 departs at booth 3,1
1,14:13,Student 17 arrives at booth 4,1
1,14:13,Student 16 departs at booth 5,0
1,14:13,Student 16 arrives at booth 6,1
1,14:14,Student 37 arrives Art Fair,NA
1,14:14,Student 57 departs Art Fair,NA
1,14:14,Student 86 departs Art Fair,NA
1,14:14,Student 19 departs at booth 2,0
1,14:14,Student 17 departs at booth 4,0
1,14:14,Student 43 departs at booth 18,0
1,14:15,Student 17 arrives at booth 5,1
1,14:15,Student 37 arrives at booth 1,1
1,14:15,Student 43 arrives at booth 19,1
1,14:15,Student 34 departs at booth 13,0
1,14:15,Student 35 departs at booth 16,1
1,14:15,Student 34 arrives at booth 14,1
1,14:16,Student 45 arrives Art Fair,NA
1,14:16,Student 17 departs at booth 5,0
1,14:17,Student 25 arrives at booth 19,2
1,14:17,Student 45 arrives at booth 1,1
1,14:18,Student 19 arrives at booth 9,1
1,14:18,Student 35 departs Art Fair,NA
1,14:18,Student 16 departs at booth 6,0
1,14:18,Student 70 departs at booth 19,2
1,14:19,Student 70 departs Art Fair,NA
1,14:20,Student 16 arrives at booth 10,1
1,14:20,Student 17 arrives at booth 13,1
1,14:20,Student 34 departs at booth 14,0
1,14:21,Student 28 arrives Art Fair,NA
1,14:21,Student 66 departs at booth 3,0
1,14:21,Student 19 departs at booth 9,0
1,14:21,Student 19 arrives at booth 10,1
1,14:21,Student 66 arrives at booth 4,1
1,14:22,Student 66 departs at booth 4,0
1,14:24,Student 34 departs Art Fair,NA
1,14:24,Student 66 arrives at booth 8,1
1,14:24,Student 17 departs at booth 13,0
1,14:25,Student 17 arrives at booth 16,1
1,14:25,Student 28 arrives at booth 7,1
1,14:25,Student 44 arrives Art Fair,NA
1,14:25,Student 37 departs at booth 1,1
1,14:25,Student 16 departs at booth 10,1
1,14:25,Student 14 departs at booth 16,1
1,14:26,Student 44 arrives at booth 2,1
1,14:27,Student 16 arrives at booth 14,1
1,14:27,Student 66 departs at booth 8,0
1,14:28,Student 14 departs Art Fair,NA
1,14:28,Student 37 arrives at booth 8,1
1,14:28,Student 43 departs at booth 19,1
1,14:29,Student 66 arrives at booth 12,1
1,14:29,Student 44 departs at booth 2,0
1,14:29,Student 28 departs at booth 7,0
1,14:29,Student 28 arrives at booth 8,1
1,14:30,Student 43 arrives at booth 16,1
1,14:30,Student 44 arrives at booth 3,1
1,14:30,Student 19 departs at booth 10,0
1,14:31,Student 19 arrives at booth 12,1
1,14:31,Student 49 arrives Art Fair,NA
1,14:31,Student 37 departs at booth 8,1
1,14:32,Student 37 arrives at booth 9,1
1,14:32,Student 49 arrives at booth 2,1
1,14:32,Student 16 departs at booth 14,0
1,14:33,Student 16 arrives at booth 15,1
1,14:34,Student 61 arrives Art Fair,NA
1,14:34,Student 28 departs at booth 8,0
1,14:35,Student 61 arrives at booth 2,1
1,14:35,Student 45 departs at booth 1,0
1,14:35,Student 49 departs at booth 2,1
1,14:35,Student 37 departs at booth 9,0
1,14:35,Student 17 departs at booth 16,1
1,14:36,Student 45 arrives at booth 3,1
1,14:36,Student 66 departs at booth 12,1
1,14:37,Student 28 arrives at booth 13,1
1,14:38,Student 17 departs Art Fair,NA
1,14:38,Student 66 arrives at booth 16,1
1,14:38,Student 61 departs at booth 2,0
1,14:38,Student 25 departs at booth 19,0
1,14:39,Student 25 departs Art Fair,NA
1,14:39,Student 37 arrives at booth 18,1
1,14:39,Student 44 departs at booth 3,1
1,14:39,Student 16 departs at booth 15,0
1,14:40,Student 49 arrives at booth 12,1
1,14:41,Student 16 arrives at booth 20,1
1,14:41,Student 61 arrives at booth 8,1
1,14:41,Student 28 departs at booth 13,0
1,14:42,Student 37 departs at booth 18,0
1,14:43,Student 37 arrives at booth 16,2
1,14:43,Student 67 arrives Art Fair,NA
1,14:43,Student 19 departs at booth 12,1
1,14:44,Student 67 arrives at booth 2,1
1,14:44,Student 61 departs at booth 8,0
1,14:45,Student 11 arrives Art Fair,NA
1,14:45,Student 61 arrives at booth 10,1
1,14:45,Student 43 departs at booth 16,2
1,14:46,Student 11 arrives at booth 2,1
1,14:46,Student 19 arrives at booth 18,1
1,14:47,Student 28 arrives at booth 1,1
1,14:47,Student 44 arrives at booth 19,1
1,14:47,Student 67 departs at booth 2,1
1,14:48,Student 43 departs Art Fair,NA
1,14:48,Student 45 departs at booth 3,0
1,14:49,Student 19 departs at booth 18,0
1,14:50,Student 19 arrives at booth 19,1
1,14:50,Student 11 departs at booth 2,0
1,14:50,Student 61 departs at booth 10,0
1,14:50,Student 49 departs at booth 12,0
1,14:50,Student 16 departs at booth 20,0
1,14:51,Student 11 arrives at booth 3,1
1,14:51,Student 16 departs Art Fair,NA
1,14:51,Student 67 arrives at booth 9,1
1,14:52,Student 45 arrives at booth 11,1
1,14:52,Student 49 arrives at booth 16,2
1,14:52,Student 52 arrives Art Fair,NA
1,14:53,Student 52 arrives at booth 1,1
1,14:53,Student 61 arrives at booth 16,3
1,14:54,Student 67 departs at booth 9,0
1,14:55,Student 45 departs at booth 11,0
1,14:55,Student 66 departs at booth 16,3
1,14:56,Student 45 arrives at booth 13,1
1,14:56,Student 59 arrives Art Fair,NA
1,14:56,Student 67 arrives at booth 14,1
1,14:57,Student 66 arrives at booth 19,2
1,14:57,Student 71 arrives Art Fair,NA
1,14:57,Student 98 arrives Art Fair,NA
1,14:57,Student 28 departs at booth 1,1
1,14:57,Student 44 departs at booth 19,2
1,14:58,Student 44 arrives at booth 18,1
1,14:58,Student 59 arrives at booth 3,1
1,14:59,Student 20 arrives Art Fair,NA
1,14:59,Student 71 arrives at booth 3,2
1,14:59,Student 98 arrives at booth 4,1
1,15:00,Student 20 arrives at booth 1,1
1,15:00,Student 11 departs at booth 3,2
1,15:00,Student 98 departs at booth 4,0
1,15:00,Student 45 departs at booth 13,0
1,15:00,Student 45 arrives at booth 14,1
1,15:01,Student 21 arrives Art Fair,NA
1,15:01,Student 98 arrives at booth 5,1
1,15:01,Student 67 departs at booth 14,1
1,15:01,Student 44 departs at booth 18,0
1,15:02,Student 11 arrives at booth 7,1
1,15:02,Student 28 arrives at booth 12,1
