Day,Time,Event,len(Queue)
1,12:59,Student 11 arrives at booth 11,1
1,12:59,Student 64 arrives Art Fair,NA
1,12:59,Student 66 arrives at booth 18,3
1,12:59,Student 85 arrives at booth 7,1
1,12:59,Student 22 departs at booth 2,0
1,13:00,Student 64 arrives at booth 1,1
1,13:00,Student 79 departs at booth 19,0
1,13:01,Student 79 arrives at booth 18,4
1,13:02,Student 31 departs at booth 7,1
1,13:03,Student 31 arrives at booth 9,1
1,13:04,Student 43 arrives Art Fair,NA
1,13:04,Student 78 arrives at booth 2,1
1,13:04,Student 64 departs at booth 1,0
1,13:04,Student 55 departs at booth 18,4
1,13:05,Student 22 arrives at booth 14,1
1,13:05,Student 64 arrives at booth 3,1
1,13:05,Student 76 departs at booth 5,0
1,13:06,Student 55 departs Art Fair,NA
1,13:06,Student 78 departs at booth 2,0
1,13:07,Student 64 departs at booth 3,0
1,13:07,Student 85 departs at booth 7,0
1,13:07,Student 11 departs at booth 11,0
1,13:07,Student 63 departs at booth 13,0
1,13:07,Student 22 departs at booth 14,0
1,13:08,Student 5 arrives Art Fair,NA
1,13:08,Student 11 arrives at booth 14,1
1,13:08,Student 64 arrives at booth 5,1
1,13:08,Student 85 arrives at booth 10,1
1,13:09,Student 63 arrives at booth 17,1
1,13:09,Student 76 arrives at booth 14,1
1,13:09,Student 31 departs at booth 9,0
1,13:09,Student 31 arrives at booth 10,1
1,13:10,Student 22 arrives at booth 20,1
1,13:10,Student 43 arrives at booth 12,1
1,13:10,Student 11 departs at booth 14,1
1,13:11,Student 5 arrives at booth 5,1
1,13:11,Student 11 arrives at booth 16,1
1,13:11,Student 43 departs at booth 12,0
1,13:11,Student 63 departs at booth 17,0
1,13:12,Student 43 arrives at booth 13,1
1,13:12,Student 76 departs at booth 14,0
1,13:12,Student 22 departs at booth 20,0
1,13:13,Student 22 departs Art Fair,NA
1,13:13,Student 63 arrives at booth 14,1
1,13:14,Student 85 departs at booth 10,1
1,13:14,Student 53 departs at booth 18,3
1,13:15,Student 78 arrives at booth 20,1
1,13:15,Student 63 departs at booth 14,0
1,13:16,Student 53 departs Art Fair,NA
1,13:16,Student 76 departs Art Fair,NA
1,13:17,Student 63 arrives at booth 18,3
1,13:17,Student 64 departs at booth 5,1
1,13:17,Student 78 departs at booth 20,0
1,13:18,Student 64 arrives at booth 7,1
1,13:18,Student 78 departs Art Fair,NA
1,13:19,Student 48 arrives Art Fair,NA
1,13:19,Student 85 arrives at booth 20,1
1,13:20,Student 48 arrives at booth 1,1
1,13:20,Student 31 departs at booth 10,0
1,13:21,Student 11 departs at booth 16,0
1,13:21,Student 85 departs at booth 20,0
1,13:22,Student 85 arrives at booth 18,4
1,13:22,Student 97 arrives Art Fair,NA
1,13:22,Student 43 departs at booth 13,0
1,13:23,Student 31 arrives at booth 16,1
1,13:23,Student 64 departs at booth 7,0
1,13:24,Student 11 departs Art Fair,NA
1,13:24,Student 43 arrives at booth 17,1
1,13:24,Student 94 arrives Art Fair,NA
1,13:24,Student 97 arrives at booth 3,1
1,13:24,Student 48 departs at booth 1,0
1,13:24,Student 41 departs at booth 18,4
1,13:26,Student 41 departs Art Fair,NA
1,13:26,Student 48 arrives at booth 5,1
1,13:26,Student 64 arrives at booth 13,1
1,13:26,Student 94 arrives at booth 4,1
1,13:26,Student 97 departs at booth 3,0
1,13:26,Student 5 departs at booth 5,1
1,13:26,Student 43 departs at booth 17,0
1,13:26,Student 43 arrives at booth 18,4
1,13:27,Student 5 arrives at booth 8,1
1,13:28,Student 97 arrives at booth 8,1
1,13:28,Student 94 departs at booth 4,0
1,13:29,Student 94 arrives at booth 5,1
1,13:29,Student 5 departs at booth 8,1
1,13:31,Student 12 arrives Art Fair,NA
1,13:31,Student 97 departs at booth 8,0
1,13:32,Student 5 arrives at booth 14,1
1,13:32,Student 12 arrives at booth 2,1
1,13:32,Student 29 arrives Art Fair,NA
1,13:33,Student 31 departs at booth 16,0
1,13:34,Student 29 arrives at booth 4,1
1,13:34,Student 97 arrives at booth 14,1
1,13:34,Student 12 departs at booth 2,0
1,13:34,Student 5 departs at booth 14,1
1,13:34,Student 66 departs at booth 18,4
1,13:35,Student 48 departs at booth 5,1
1,13:35,Student 48 arrives at booth 6,1
1,13:36,Student 12 arrives at booth 6,1
1,13:36,Student 31 departs Art Fair,NA
1,13:36,Student 66 departs Art Fair,NA
1,13:36,Student 29 departs at booth 4,0
1,13:36,Student 48 departs at booth 6,1
1,13:36,Student 64 departs at booth 13,0
1,13:36,Student 97 departs at booth 14,0
1,13:37,Student 5 arrives at booth 19,1
1,13:37,Student 64 arrives at booth 15,1
1,13:37,Student 72 arrives Art Fair,NA
1,13:37,Student 97 arrives at booth 15,2
1,13:37,Student 12 departs at booth 6,0
1,13:39,Student 12 arrives at booth 9,1
1,13:39,Student 64 departs at booth 15,1
1,13:40,Student 15 arrives Art Fair,NA
1,13:40,Student 29 arrives at booth 12,1
1,13:41,Student 15 arrives at booth 1,1
1,13:41,Student 29 departs at booth 12,0
1,13:41,Student 97 departs at booth 15,0
1,13:42,Student 26 arrives Art Fair,NA
1,13:42,Student 64 departs Art Fair,NA
1,13:43,Student 29 arrives at booth 15,1
1,13:43,Student 48 arrives at booth 20,1
1,13:43,Student 72 arrives at booth 11,1
1,13:43,Student 97 arrives at booth 20,2
1,13:44,Student 94 departs at booth 5,0
1,13:44,Student 79 departs at booth 18,3
1,13:44,Student 5 departs at booth 19,0
1,13:45,Student 15 departs at booth 1,0
1,13:45,Student 12 departs at booth 9,0
1,13:45,Student 29 departs at booth 15,0
1,13:45,Student 48 departs at booth 20,1
1,13:45,Student 29 arrives at booth 16,1
1,13:46,Student 79 departs Art Fair,NA
1,13:47,Student 5 arrives at booth 13,1
1,13:47,Student 26 arrives at booth 9,1
1,13:47,Student 94 arrives at booth 12,1
1,13:47,Student 97 departs at booth 20,0
1,13:48,Student 97 arrives at booth 18,3
1,13:48,Student 94 departs at booth 12,0
1,13:49,Student 12 arrives at booth 18,4
1,13:49,Student 83 arrives Art Fair,NA
1,13:51,Student 15 arrives at booth 14,1
1,13:51,Student 72 departs at booth 11,0
1,13:52,Student 83 arrives at booth 5,1
1,13:52,Student 94 arrives at booth 19,1
1,13:53,Student 48 arrives at booth 3,1
1,13:53,Student 72 arrives at booth 15,1
1,13:53,Student 84 arrives Art Fair,NA
1,13:53,Student 26 departs at booth 9,0
1,13:53,Student 15 departs at booth 14,0
1,13:53,Student 26 arrives at booth 10,1
1,13:54,Student 63 departs at booth 18,4
1,13:55,Student 70 arrives Art Fair,NA
1,13:55,Student 84 arrives at booth 4,1
1,13:55,Student 48 departs at booth 3,0
1,13:55,Student 72 departs at booth 15,0
1,13:55,Student 29 departs at booth 16,0
1,13:56,Student 15 arrives at booth 19,1
1,13:56,Student 63 departs Art Fair,NA
1,13:56,Student 70 arrives at booth 1,1
1,13:57,Student 61 arrives Art Fair,NA
1,13:57,Student 72 arrives at booth 19,2
1,13:57,Student 84 departs at booth 4,0
1,13:57,Student 5 departs at booth 13,0
1,13:58,Student 19 arrives Art Fair,NA
1,13:58,Student 29 departs Art Fair,NA
1,13:59,Student 5 arrives at booth 18,4
1,13:59,Student 84 arrives at booth 8,1
1,13:59,Student 26 departs at booth 10,0
1,13:59,Student 94 departs at booth 19,2
1,14:00,Student 61 arrives at booth 6,1
1,14:00,Student 94 arrives at booth 17,1
1,14:00,Student 70 departs at booth 1,0
1,14:00,Student 70 arrives at booth 2,1
1,14:01,Student 83 departs at booth 5,0
1,14:01,Student 61 departs at booth 6,0
1,14:01,Student 84 departs at booth 8,0
1,14:01,Student 83 arrives at booth 6,1
1,14:02,Student 48 arrives at booth 17,1
1,14:02,Student 84 arrives at booth 9,1
1,14:02,Student 70 departs at booth 2,0
1,14:02,Student 83 departs at booth 6,0
1,14:02,Student 94 departs at booth 17,1
1,14:03,Student 19 arrives at booth 10,1
1,14:03,Student 26 arrives at booth 17,1
1,14:03,Student 83 arrives at booth 8,1
1,14:04,Student 61 arrives at booth 11,1
1,14:04,Student 94 departs Art Fair,NA
1,14:04,Student 48 departs at booth 17,1
1,14:04,Student 85 departs at booth 18,4
1,14:05,Student 70 arrives at booth 8,1
1,14:05,Student 83 departs at booth 8,1
1,14:06,Student 48 departs Art Fair,NA
1,14:06,Student 85 departs Art Fair,NA
1,14:06,Student 26 departs at booth 17,0
1,14:06,Student 15 departs at booth 19,1
1,14:07,Student 26 arrives at booth 15,1
1,14:07,Student 83 arrives at booth 11,1
1,14:07,Student 70 departs at booth 8,0
1,14:08,Student 15 arrives at booth 15,1
1,14:08,Student 84 departs at booth 9,0
1,14:09,Student 17 arrives Art Fair,NA
1,14:09,Student 100 arrives Art Fair,NA
1,14:09,Student 19 departs at booth 10,0
1,14:09,Student 26 departs at booth 15,1
1,14:10,Student 84 arrives at booth 13,1
1,14:11,Student 26 arrives at booth 19,1
1,14:11,Student 70 arrives at booth 16,1
1,14:11,Student 15 departs at booth 15,0
1,14:12,Student 15 arrives at booth 18,4
1,14:12,Student 19 arrives at booth 16,1
1,14:12,Student 61 departs at booth 11,1
1,14:12,Student 61 arrives at booth 12,1
1,14:13,Student 60 arrives Art Fair,NA
1,14:13,Student 61 departs at booth 12,0
1,14:13,Student 72 departs at booth 19,1
1,14:14,Student 17 arrives at booth 9,1
1,14:14,Student 61 arrives at booth 14,1
1,14:14,Student 72 departs Art Fair,NA
1,14:14,Student 43 departs at booth 18,4
1,14:15,Student 100 arrives at booth 12,1
1,14:16,Student 43 departs Art Fair,NA
1,14:16,Student 100 departs at booth 12,0
1,14:16,Student 61 departs at booth 14,0
1,14:17,Student 100 arrives at booth 13,1
1,14:18,Student 60 arrives at booth 10,1
1,14:18,Student 61 arrives at booth 17,1
1,14:20,Student 17 departs at booth 9,0
1,14:20,Student 83 departs at booth 11,0
1,14:20,Student 84 departs at booth 13,1
1,14:20,Student 61 departs at booth 17,0
1,14:20,Student 26 departs at booth 19,0
1,14:20,Student 17 arrives at booth 10,1
1,14:20,Student 61 arrives at booth 18,4
1,14:21,Student 26 arrives at booth 18,5
1,14:21,Student 70 departs at booth 16,1
1,14:22,Student 83 arrives at booth 15,1
1,14:22,Student 84 arrives at booth 17,1
1,14:23,Student 70 arrives at booth 20,1
1,14:24,Student 60 departs at booth 10,1
1,14:24,Student 83 departs at booth 15,0
1,14:24,Student 84 departs at booth 17,0
1,14:24,Student 97 departs at booth 18,5
1,14:25,Student 83 arrives at booth 18,5
1,14:25,Student 84 arrives at booth 16,1
1,14:25,Student 70 departs at booth 20,0
1,14:26,Student 60 arrives at booth 13,1
1,14:26,Student 70 arrives at booth 17,1
1,14:26,Student 97 departs Art Fair,NA
1,14:28,Student 70 departs at booth 17,0
1,14:29,Student 71 arrives Art Fair,NA
1,14:30,Student 70 departs Art Fair,NA
1,14:30,Student 17 departs at booth 10,0
1,14:30,Student 100 departs at booth 13,1
1,14:31,Student 23 arrives Art Fair,NA
1,14:31,Student 19 departs at booth 16,1
1,14:32,Student 19 arrives at booth 18,6
1,14:33,Student 17 arrives at booth 15,1
1,14:33,Student 71 arrives at booth 7,1
1,14:33,Student 100 arrives at booth 19,1
1,14:34,Student 12 departs at booth 18,6
1,14:35,Student 23 arrives at booth 7,1
1,14:35,Student 73 arrives Art Fair,NA
1,14:35,Student 17 departs at booth 15,0
1,14:36,Student 12 departs Art Fair,NA
1,14:38,Student 17 departs Art Fair,NA
1,14:38,Student 71 departs at booth 7,1
1,14:38,Student 71 arrives at booth 8,1
1,14:39,Student 42 arrives Art Fair,NA
1,14:40,Student 73 arrives at booth 10,1
1,14:40,Student 71 departs at booth 8,0
1,14:40,Student 60 departs at booth 13,0
1,14:40,Student 100 departs at booth 19,0
1,14:41,Student 84 departs at booth 16,0
1,14:42,Student 60 arrives at booth 17,1
1,14:42,Student 71 arrives at booth 11,1
1,14:42,Student 100 arrives at booth 15,1
1,14:43,Student 52 arrives Art Fair,NA
1,14:43,Student 23 departs at booth 7,0
1,14:43,Student 23 arrives at booth 8,1
1,14:44,Student 42 arrives at booth 10,1
1,14:44,Student 84 departs Art Fair,NA
1,14:44,Student 100 departs at booth 15,0
1,14:44,Student 60 departs at booth 17,0
1,14:44,Student 5 departs at booth 18,5
1,14:45,Student 52 arrives at booth 3,1
1,14:45,Student 60 arrives at booth 16,1
1,14:45,Student 23 departs at booth 8,0
1,14:46,Student 5 departs Art Fair,NA
1,14:46,Student 40 arrives Art Fair,NA
1,14:46,Student 73 departs at booth 10,1
1,14:47,Student 23 arrives at booth 12,1
1,14:47,Student 100 departs Art Fair,NA
1,14:47,Student 52 departs at booth 3,0
1,14:47,Student 52 arrives at booth 4,1
1,14:48,Student 38 arrives Art Fair,NA
1,14:48,Student 40 arrives at booth 3,1
1,14:48,Student 23 departs at booth 12,0
1,14:49,Student 23 arrives at booth 14,1
1,14:49,Student 30 arrives Art Fair,NA
1,14:49,Student 38 arrives at booth 2,1
1,14:49,Student 93 arrives Art Fair,NA
1,14:49,Student 52 departs at booth 4,0
1,14:50,Student 73 arrives at booth 17,1
1,14:50,Student 93 arrives at booth 1,1
1,14:50,Student 40 departs at booth 3,0
1,14:50,Student 71 departs at booth 11,0
1,14:50,Student 40 arrives at booth 4,1
1,14:51,Student 30 arrives at booth 3,1
1,14:51,Student 38 departs at booth 2,0
1,14:51,Student 23 departs at booth 14,0
1,14:52,Student 38 arrives at booth 4,1
1,14:52,Student 44 arrives Art Fair,NA
1,14:52,Student 71 arrives at booth 16,1
1,14:52,Student 98 arrives Art Fair,NA
1,14:52,Student 40 departs at booth 4,1
1,14:52,Student 42 departs at booth 10,0
1,14:52,Student 73 departs at booth 17,0
1,14:53,Student 23 arrives at booth 17,1
1,14:53,Student 52 arrives at booth 11,1
1,14:53,Student 30 departs at booth 3,0
1,14:53,Student 30 arrives at booth 4,1
1,14:54,Student 42 arrives at booth 14,1
1,14:54,Student 93 departs at booth 1,0
1,14:54,Student 38 departs at booth 4,1
1,14:54,Student 15 departs at booth 18,4
1,14:55,Student 38 arrives at booth 5,1
1,14:55,Student 44 arrives at booth 5,2
1,14:55,Student 98 arrives at booth 6,1
1,14:55,Student 60 departs at booth 16,1
1,14:55,Student 23 departs at booth 17,0
1,14:56,Student 2 arrives Art Fair,NA
1,14:56,Student 15 departs Art Fair,NA
1,14:56,Student 40 arrives at booth 12,1
1,14:56,Student 30 departs at booth 4,0
1,14:56,Student 98 departs at booth 6,0
1,14:56,Student 42 departs at booth 14,0
1,14:57,Student 23 departs Art Fair,NA
1,14:57,Student 30 arrives at booth 6,1
1,14:57,Student 73 arrives at booth 7,1
