Day,Time,Event,len(Queue)
1,12:11,Student 85 departs at booth 17,0
1,12:12,Student 47 arrives at booth 2,1
1,12:13,Student 28 arrives at booth 9,1
1,12:13,Student 85 departs Art Fair,NA
1,12:14,Student 40 arrives at booth 6,1
1,12:15,Student 48 arrives at booth 17,1
1,12:18,Student 19 arrives Art Fair,NA
1,12:18,Student 59 departs at booth 6,1
1,12:19,Student 19 arrives at booth 1,1
1,12:19,Student 59 arrives at booth 7,1
1,12:20,Student 47 departs at booth 2,0
1,12:20,Student 28 departs at booth 9,0
1,12:20,Student 28 arrives at booth 10,1
1,12:21,Student 47 arrives at booth 3,1
1,12:21,Student 19 departs at booth 1,0
1,12:21,Student 21 departs at booth 3,1
1,12:21,Student 28 departs at booth 10,0
1,12:22,Student 19 arrives at booth 4,1
1,12:22,Student 21 arrives at booth 5,1
1,12:22,Student 28 arrives at booth 11,1
1,12:22,Student 48 departs at booth 17,0
1,12:22,Student 48 arrives at booth 18,1
1,12:23,Student 48 departs at booth 18,0
1,12:24,Student 19 departs at booth 4,0
1,12:24,Student 21 departs at booth 5,0
1,12:25,Student 16 arrives Art Fair,NA
1,12:25,Student 21 arrives at booth 7,1
1,12:25,Student 48 departs Art Fair,NA
1,12:26,Student 19 arrives at booth 7,2
1,12:26,Student 59 departs at booth 7,2
1,12:27,Student 40 departs at booth 6,0
1,12:28,Student 40 arrives at booth 8,1
1,12:28,Student 59 arrives at booth 11,1
1,12:31,Student 16 arrives at booth 12,1
1,12:31,Student 47 departs at booth 3,0
1,12:31,Student 47 arrives at booth 4,1
1,12:32,Student 28 departs at booth 11,1
1,12:32,Student 28 arrives at booth 12,1
1,12:33,Student 47 departs at booth 4,0
1,12:33,Student 21 departs at booth 7,1
1,12:34,Student 40 departs at booth 8,0
1,12:35,Student 21 arrives at booth 11,1
1,12:35,Student 16 departs at booth 12,1
1,12:37,Student 16 arrives at booth 16,1
1,12:37,Student 47 arrives at booth 11,2
1,12:38,Student 16 departs at booth 16,0
1,12:39,Student 16 arrives at booth 18,1
1,12:39,Student 40 arrives at booth 17,1
1,12:39,Student 28 departs at booth 12,0
1,12:40,Student 46 arrives Art Fair,NA
1,12:40,Student 19 departs at booth 7,0
1,12:40,Student 16 departs at booth 18,0
1,12:42,Student 12 arrives Art Fair,NA
1,12:42,Student 16 departs Art Fair,NA
1,12:42,Student 19 arrives at booth 12,1
1,12:42,Student 59 departs at booth 11,2
1,12:43,Student 12 arrives at booth 1,1
1,12:43,Student 28 arrives at booth 19,1
1,12:44,Student 59 arrives at booth 16,1
1,12:45,Student 44 arrives Art Fair,NA
1,12:45,Student 46 arrives at booth 10,1
1,12:45,Student 12 departs at booth 1,0
1,12:45,Student 59 departs at booth 16,0
1,12:46,Student 46 departs at booth 10,0
1,12:46,Student 19 departs at booth 12,0
1,12:46,Student 40 departs at booth 17,0
1,12:46,Student 28 departs at booth 19,0
1,12:47,Student 12 arrives at booth 5,1
1,12:47,Student 25 arrives Art Fair,NA
1,12:47,Student 28 departs Art Fair,NA
1,12:47,Student 44 arrives at booth 4,1
1,12:47,Student 46 arrives at booth 11,2
1,12:48,Student 19 arrives at booth 16,1
1,12:48,Student 40 departs Art Fair,NA
1,12:48,Student 59 departs Art Fair,NA
1,12:49,Student 44 departs at booth 4,0
1,12:49,Student 12 departs at booth 5,0
1,12:49,Student 19 departs at booth 16,0
1,12:50,Student 12 arrives at booth 7,1
1,12:50,Student 19 arrives at booth 17,1
1,12:50,Student 25 arrives at booth 5,1
1,12:51,Student 65 arrives Art Fair,NA
1,12:52,Student 65 arrives at booth 2,1
1,12:52,Student 25 departs at booth 5,0
1,12:52,Student 21 departs at booth 11,2
1,12:52,Student 21 arrives at booth 12,1
1,12:53,Student 44 arrives at booth 11,2
1,12:54,Student 4 arrives Art Fair,NA
1,12:54,Student 98 arrives Art Fair,NA
1,12:55,Student 25 arrives at booth 11,3
1,12:56,Student 4 arrives at booth 3,1
1,12:56,Student 21 departs at booth 12,0
1,12:57,Student 54 arrives Art Fair,NA
1,12:57,Student 84 arrives Art Fair,NA
1,12:57,Student 12 departs at booth 7,0
1,12:57,Student 19 departs at booth 17,0
1,12:58,Student 21 arrives at booth 16,1
1,12:58,Student 98 arrives at booth 7,1
1,12:59,Student 19 departs Art Fair,NA
1,12:59,Student 84 arrives at booth 3,1
1,12:59,Student 21 departs at booth 16,0
1,13:00,Student 12 arrives at booth 13,1
1,13:00,Student 54 arrives at booth 6,1
1,13:00,Student 68 arrives Art Fair,NA
1,13:00,Student 65 departs at booth 2,0
1,13:01,Student 36 arrives Art Fair,NA
1,13:01,Student 65 arrives at booth 4,1
1,13:01,Student 12 departs at booth 13,0
1,13:02,Student 21 departs Art Fair,NA
1,13:02,Student 47 departs at booth 11,3
1,13:03,Student 23 arrives Art Fair,NA
1,13:03,Student 65 departs at booth 4,0
1,13:04,Student 12 arrives at booth 19,1
1,13:04,Student 23 arrives at booth 1,1
1,13:05,Student 36 arrives at booth 7,1
1,13:05,Student 47 arrives at booth 18,1
1,13:05,Student 98 departs at booth 7,1
1,13:06,Student 23 departs at booth 1,0
1,13:06,Student 4 departs at booth 3,1
1,13:06,Student 47 departs at booth 18,0
1,13:07,Student 23 arrives at booth 4,1
1,13:07,Student 98 arrives at booth 12,1
1,13:07,Student 12 departs at booth 19,0
1,13:07,Student 12 arrives at booth 20,1
1,13:08,Student 4 arrives at booth 7,1
1,13:08,Student 47 departs Art Fair,NA
1,13:08,Student 68 arrives at booth 16,1
1,13:08,Student 93 arrives Art Fair,NA
1,13:09,Student 93 arrives at booth 2,1
1,13:09,Student 23 departs at booth 4,0
1,13:09,Student 54 departs at booth 6,0
1,13:09,Student 68 departs at booth 16,0
1,13:10,Student 23 arrives at booth 6,1
1,13:10,Student 65 arrives at booth 17,1
1,13:10,Student 68 arrives at booth 18,1
1,13:11,Student 54 arrives at booth 10,1
1,13:11,Student 98 departs at booth 12,0
1,13:11,Student 68 departs at booth 18,0
1,13:12,Student 68 arrives at booth 20,1
1,13:12,Student 98 arrives at booth 14,1
1,13:12,Student 36 departs at booth 7,1
1,13:12,Student 54 departs at booth 10,0
1,13:12,Student 46 departs at booth 11,2
1,13:13,Student 46 arrives at booth 13,1
1,13:13,Student 98 departs at booth 14,0
1,13:14,Student 36 arrives at booth 11,2
1,13:14,Student 54 arrives at booth 14,1
1,13:14,Student 46 departs at booth 13,0
1,13:15,Student 46 arrives at booth 15,1
1,13:15,Student 98 arrives at booth 17,1
1,13:15,Student 54 departs at booth 14,0
1,13:16,Student 13 arrives Art Fair,NA
1,13:16,Student 54 arrives at booth 15,1
1,13:16,Student 84 departs at booth 3,0
1,13:16,Student 12 departs at booth 20,1
1,13:16,Student 84 arrives at booth 4,1
1,13:17,Student 12 departs Art Fair,NA
1,13:17,Student 93 departs at booth 2,0
1,13:17,Student 46 departs at booth 15,1
1,13:17,Student 65 departs at booth 17,1
1,13:18,Student 13 arrives at booth 3,1
1,13:18,Student 65 arrives at booth 19,1
1,13:18,Student 93 arrives at booth 3,2
1,13:18,Student 84 departs at booth 4,0
1,13:19,Student 46 arrives at booth 20,1
1,13:19,Student 23 departs at booth 6,0
1,13:19,Student 4 departs at booth 7,0
1,13:19,Student 54 departs at booth 15,0
1,13:20,Student 17 arrives Art Fair,NA
1,13:20,Student 23 arrives at booth 7,1
1,13:21,Student 4 arrives at booth 12,1
1,13:21,Student 17 arrives at booth 1,1
1,13:21,Student 33 arrives Art Fair,NA
1,13:21,Student 49 arrives Art Fair,NA
1,13:21,Student 54 arrives at booth 19,1
1,13:21,Student 84 arrives at booth 10,1
1,13:21,Student 65 departs at booth 19,1
1,13:22,Student 65 departs Art Fair,NA
1,13:22,Student 84 departs at booth 10,0
1,13:22,Student 44 departs at booth 11,2
1,13:23,Student 49 arrives at booth 4,1
1,13:23,Student 84 arrives at booth 11,2
1,13:23,Student 17 departs at booth 1,0
1,13:23,Student 17 arrives at booth 2,1
1,13:24,Student 98 departs at booth 17,0
1,13:24,Student 54 departs at booth 19,0
1,13:25,Student 44 arrives at booth 18,1
1,13:25,Student 54 departs Art Fair,NA
1,13:25,Student 98 arrives at booth 19,1
1,13:25,Student 49 departs at booth 4,0
1,13:25,Student 4 departs at booth 12,0
1,13:25,Student 68 departs at booth 20,1
1,13:26,Student 33 arrives at booth 9,1
1,13:26,Student 68 departs Art Fair,NA
1,13:26,Student 44 departs at booth 18,0
1,13:27,Student 4 arrives at booth 15,1
1,13:27,Student 44 arrives at booth 20,1
1,13:27,Student 81 arrives Art Fair,NA
1,13:27,Student 23 departs at booth 7,0
1,13:27,Student 23 arrives at booth 8,1
1,13:28,Student 49 arrives at booth 9,1
1,13:28,Student 13 departs at booth 3,1
1,13:28,Student 98 departs at booth 19,0
1,13:28,Student 13 arrives at booth 4,1
1,13:28,Student 98 arrives at booth 20,2
1,13:29,Student 4 departs at booth 15,0
1,13:30,Student 61 arrives Art Fair,NA
1,13:30,Student 13 departs at booth 4,0
1,13:31,Student 4 arrives at booth 19,1
1,13:31,Student 13 arrives at booth 5,1
1,13:31,Student 61 arrives at booth 1,1
1,13:31,Student 17 departs at booth 2,0
1,13:32,Student 81 arrives at booth 10,1
1,13:32,Student 25 departs at booth 11,2
1,13:33,Student 10 arrives Art Fair,NA
1,13:33,Student 25 arrives at booth 13,1
1,13:33,Student 35 arrives Art Fair,NA
1,13:33,Student 61 departs at booth 1,0
1,13:33,Student 13 departs at booth 5,0
1,13:33,Student 23 departs at booth 8,0
1,13:33,Student 33 departs at booth 9,1
1,13:33,Student 81 departs at booth 10,0
1,13:34,Student 10 arrives at booth 2,1
1,13:34,Student 17 arrives at booth 7,1
1,13:34,Student 33 arrives at booth 11,2
1,13:34,Student 61 arrives at booth 3,1
1,13:34,Student 81 arrives at booth 11,3
1,13:34,Student 25 departs at booth 13,0
1,13:34,Student 4 departs at booth 19,0
1,13:34,Student 46 departs at booth 20,2
1,13:34,Student 4 arrives at booth 20,2
1,13:35,Student 35 arrives at booth 4,1
1,13:35,Student 46 departs Art Fair,NA
1,13:36,Student 25 arrives at booth 18,1
1,13:37,Student 13 arrives at booth 13,1
1,13:37,Student 35 departs at booth 4,0
1,13:37,Student 25 departs at booth 18,0
1,13:38,Student 23 arrives at booth 18,1
1,13:38,Student 35 arrives at booth 5,1
1,13:38,Student 72 arrives Art Fair,NA
1,13:38,Student 93 departs at booth 3,1
1,13:38,Student 13 departs at booth 13,0
1,13:38,Student 13 arrives at booth 14,1
1,13:38,Student 93 arrives at booth 4,1
1,13:39,Student 25 departs Art Fair,NA
1,13:39,Student 72 arrives at booth 2,1
1,13:39,Student 13 departs at booth 14,0
1,13:39,Student 23 departs at booth 18,0
1,13:40,Student 93 departs at booth 4,0
1,13:40,Student 35 departs at booth 5,0
1,13:40,Student 49 departs at booth 9,0
1,13:41,Student 23 departs Art Fair,NA
1,13:41,Student 29 arrives Art Fair,NA
1,13:41,Student 35 arrives at booth 7,1
1,13:41,Student 17 departs at booth 7,1
1,13:42,Student 13 arrives at booth 20,3
1,13:42,Student 10 departs at booth 2,1
1,13:42,Student 36 departs at booth 11,3
1,13:42,Student 36 arrives at booth 12,1
1,13:43,Student 10 arrives at booth 4,1
1,13:43,Student 63 arrives Art Fair,NA
1,13:43,Student 44 departs at booth 20,3
1,13:44,Student 17 arrives at booth 14,1
1,13:44,Student 44 departs Art Fair,NA
1,13:44,Student 49 arrives at booth 17,1
1,13:45,Student 93 arrives at booth 13,1
1,13:45,Student 10 departs at booth 4,0
1,13:45,Student 17 departs at booth 14,0
1,13:46,Student 17 arrives at booth 15,1
1,13:46,Student 29 arrives at booth 10,1
1,13:46,Student 36 departs at booth 12,0
1,13:46,Student 93 departs at booth 13,0
1,13:47,Student 9 arrives Art Fair,NA
1,13:47,Student 29 departs at booth 10,0
1,13:48,Student 10 arrives at booth 9,1
1,13:48,Student 29 arrives at booth 11,3
1,13:48,Student 61 departs at booth 3,0
1,13:48,Student 35 departs at booth 7,0
1,13:48,Student 17 departs at booth 15,0
1,13:49,Student 35 arrives at booth 10,1
1,13:49,Student 36 arrives at booth 17,1
1,13:49,Student 58 arrives Art Fair,NA
1,13:49,Student 63 arrives at booth 12,1
1,13:49,Student 93 arrives at booth 19,1
1,13:50,Student 17 arrives at booth 19,1
1,13:50,Student 58 arrives at booth 2,1
1,13:50,Student 61 arrives at booth 8,1
1,13:50,Student 72 departs at booth 2,1
1,13:50,Student 35 departs at booth 10,0
1,13:51,Student 34 arrives Art Fair,NA
1,13:51,Student 72 arrives at booth 3,1
1,13:51,Student 74 arrives Art Fair,NA
1,13:51,Student 49 departs at booth 17,1
1,13:52,Student 9 arrives at booth 9,1
1,13:52,Student 84 departs at booth 11,3
1,13:52,Student 93 departs at booth 19,1
1,13:52,Student 98 departs at booth 20,2
1,13:53,Student 35 arrives at booth 15,1
1,13:53,Student 49 departs Art Fair,NA
1,13:53,Student 93 departs Art Fair,NA
1,13:53,Student 98 departs Art Fair,NA
1,13:53,Student 63 departs at booth 12,0
1,13:55,Student 51 arrives Art Fair,NA
1,13:55,Student 63 arrives at booth 15,1
1,13:55,Student 10 departs at booth 9,1
1,13:55,Student 35 departs at booth 15,1
1,13:55,Student 17 departs at booth 19,0
1,13:56,Student 17 departs Art Fair,NA
1,13:56,Student 34 arrives at booth 10,1
1,13:56,Student 35 arrives at booth 18,1
1,13:56,Student 51 arrives at booth 1,1
1,13:56,Student 74 arrives at booth 10,2
1,13:56,Student 84 arrives at booth 19,1
1,13:56,Student 61 departs at booth 8,0
1,13:57,Student 34 departs at booth 10,1
1,13:57,Student 63 departs at booth 15,0
1,13:57,Student 35 departs at booth 18,0
1,13:57,Student 63 arrives at booth 16,1
1,13:58,Student 51 departs at booth 1,0
1,13:58,Student 58 departs at booth 2,0
1,13:58,Student 74 departs at booth 10,0
1,13:58,Student 63 departs at booth 16,0
1,13:58,Student 36 departs at booth 17,0
1,13:58,Student 36 arrives at booth 18,1
1,13:59,Student 35 departs Art Fair,NA
1,13:59,Student 51 arrives at booth 4,1
1,13:59,Student 61 arrives at booth 13,1
1,13:59,Student 63 arrives at booth 17,1
1,13:59,Student 74 arrives at booth 12,1
1,13:59,Student 36 departs at booth 18,0
1,13:59,Student 84 departs at booth 19,0
1,14:00,Student 10 departs Art Fair,NA
1,14:00,Student 52 arrives Art Fair,NA
1,14:00,Student 53 arrives Art Fair,NA
1,14:00,Student 84 departs Art Fair,NA
1,14:00,Student 61 departs at booth 13,0
1,14:00,Student 61 arrives at booth 14,1
1,14:01,Student 34 arrives at booth 17,1
1,14:01,Student 36 departs Art Fair,NA
1,14:01,Student 72 departs at booth 3,0
1,14:01,Student 51 departs at booth 4,0
1,14:01,Student 61 departs at booth 14,0
1,14:01,Student 4 departs at booth 20,1
1,14:02,Student 4 departs Art Fair,NA
1,14:02,Student 51 arrives at booth 6,1
1,14:02,Student 52 arrives at booth 3,1
1,14:02,Student 53 arrives at booth 4,1
1,14:02,Student 58 arrives at booth 10,1
1,14:02,Student 72 arrives at booth 5,1
1,14:02,Student 9 departs at booth 9,0
1,14:02,Student 33 departs at booth 11,2
1,14:02,Student 9 arrives at booth 10,1
1,14:03,Student 58 departs at booth 10,1
1,14:03,Student 74 departs at booth 12,0
1,14:04,Student 58 arrives at booth 12,1
1,14:04,Student 61 arrives at booth 20,1
1,14:04,Student 53 departs at booth 4,0
1,14:04,Student 72 departs at booth 5,0
1,14:04,Student 9 departs at booth 10,0
1,14:05,Student 33 arrives at booth 17,2
1,14:05,Student 72 arrives at booth 7,1
1,14:05,Student 74 arrives at booth 15,1
1,14:06,Student 2 arrives Art Fair,NA
1,14:06,Student 9 arrives at booth 13,1
1,14:06,Student 53 arrives at booth 8,1
1,14:06,Student 63 departs at booth 17,2
1,14:07,Student 9 departs at booth 13,0
1,14:07,Student 74 departs at booth 15,0
1,14:07,Student 9 arrives at booth 14,1
1,14:08,Student 2 arrives at booth 3,1
1,14:08,Student 63 departs Art Fair,NA
1,14:08,Student 58 departs at booth 12,0
1,14:08,Student 9 departs at booth 14,0
1,14:10,Student 9 arrives at booth 18,1
1,14:10,Student 74 departs Art Fair,NA
1,14:10,Student 13 departs at booth 20,1
1,14:11,Student 13 departs Art Fair,NA
1,14:11,Student 58 arrives at booth 17,2
1,14:11,Student 51 departs at booth 6,0
1,14:11,Student 9 departs at booth 18,0
1,14:12,Student 52 departs at booth 3,1
1,14:12,Student 72 departs at booth 7,0
1,14:12,Student 53 departs at booth 8,0
1,14:12,Student 81 departs at booth 11,1
1,14:12,Student 52 arrives at booth 4,1
1,14:13,Student 9 departs Art Fair,NA
1,14:13,Student 51 arrives at booth 9,1
1,14:13,Student 53 arrives at booth 10,1
1,14:13,Student 34 departs at booth 17,2
1,14:14,Student 34 arrives at booth 20,1
1,14:14,Student 72 arrives at booth 12,1
1,14:14,Student 52 departs at booth 4,0
1,14:14,Student 53 departs at booth 10,0
1,14:15,Student 53 arrives at booth 11,1
1,14:15,Student 81 arrives at booth 17,2
1,14:16,Student 52 arrives at booth 8,1
1,14:18,Student 72 departs at booth 12,0
1,14:19,Student 61 departs at booth 20,1
1,14:20,Student 61 departs Art Fair,NA
1,14:20,Student 51 departs at booth 9,0
1,14:20,Student 33 departs at booth 17,2
1,14:21,Student 33 arrives at booth 19,1
1,14:22,Student 2 departs at booth 3,0
1,14:22,Student 52 departs at booth 8,0
1,14:22,Student 29 departs at booth 11,1
1,14:23,Student 72 departs Art Fair,NA
1,14:24,Student 51 arrives at booth 18,1
1,14:24,Student 33 departs at booth 19,0
1,14:24,Student 33 arrives at booth 20,1
1,14:25,Student 51 departs at booth 18,0
1,14:26,Student 29 arrives at booth 20,2
1,14:27,Student 2 arrives at booth 13,1
1,14:27,Student 51 departs Art Fair,NA
1,14:27,Student 52 arrives at booth 17,2
1,14:27,Student 58 departs at booth 17,2
1,14:27,Student 58 arrives at booth 18,1
1,14:28,Student 2 departs at booth 13,0
1,14:28,Student 58 departs at booth 18,0
1,14:28,Student 34 departs at booth 20,2
1,14:29,Student 2 arrives at booth 16,1
1,14:29,Student 34 departs Art Fair,NA
1,14:29,Student 58 arrives at booth 19,1
1,14:30,Student 2 departs at booth 16,0
1,14:31,Student 50 arrives Art Fair,NA
1,14:32,Student 2 arrives at booth 19,1
1,14:32,Student 50 arrives at booth 1,1
1,14:32,Student 53 departs at booth 11,0
1,14:32,Student 58 departs at booth 19,1
1,14:33,Student 58 departs Art Fair,NA
1,14:34,Student 53 arrives at booth 16,1
1,14:34,Student 50 departs at booth 1,0
1,14:34,Student 81 departs at booth 17,1
1,14:34,Student 50 arrives at booth 2,1
1,14:35,Student 53 departs at booth 16,0
1,14:35,Student 2 departs at booth 19,0
1,14:36,Student 2 departs Art Fair,NA
1,14:36,Student 53 arrives at booth 17,1
1,14:36,Student 81 departs Art Fair,NA
1,14:37,Student 33 departs at booth 20,1
1,14:38,Student 33 departs Art Fair,NA
1,14:41,Student 52 departs at booth 17,1
1,14:42,Student 50 departs at booth 2,0
1,14:43,Student 15 arrives Art Fair,NA
1,14:43,Student 52 departs Art Fair,NA
1,14:45,Student 15 arrives at booth 3,1
1,14:46,Student 50 arrives at booth 10,1
1,14:46,Student 29 departs at booth 20,0
1,14:47,Student 6 arrives Art Fair,NA
1,14:47,Student 29 departs Art Fair,NA
1,14:47,Student 97 arrives Art Fair,NA
1,14:47,Student 50 departs at booth 10,0
1,14:48,Student 53 departs at booth 17,0
1,14:49,Student 6 arrives at booth 3,1
1,14:49,Student 50 arrives at booth 13,1
1,14:49,Student 97 arrives at booth 3,2
1,14:50,Student 53 departs Art Fair,NA
1,14:50,Student 96 arrives Art Fair,NA
1,14:50,Student 50 departs at booth 13,0
1,14:51,Student 50 arrives at booth 16,1
1,14:52,Student 50 departs at booth 16,0
1,14:53,Student 7 arrives Art Fair,NA
1,14:53,Student 96 arrives at booth 6,1
1,14:54,Student 7 arrives at booth 2,1
1,14:54,Student 50 arrives at booth 19,1
1,14:55,Student 3 arrives Art Fair,NA
1,14:55,Student 15 departs at booth 3,2
1,14:56,Student 3 arrives at booth 1,1
1,14:57,Student 50 departs at booth 19,0
1,14:58,Student 8 arrives Art Fair,NA
1,14:58,Student 15 arrives at booth 9,1
1,14:58,Student 50 departs Art Fair,NA
1,14:58,Student 3 departs at booth 1,0
1,15:00,Student 8 arrives at booth 3,2
1,15:00,Student 78 arrives Art Fair,NA
1,15:01,Student 41 arrives Art Fair,NA
1,15:01,Student 57 arrives Art Fair,NA
1,15:01,Student 78 arrives at booth 1,1
1,15:02,Student 3 arrives at booth 9,1
1,15:02,Student 7 departs at booth 2,0
1,15:02,Student 96 departs at booth 6,0
1,15:03,Student 7 arrives at booth 4,1
1,15:03,Student 41 arrives at booth 3,3
1,15:03,Student 57 arrives at booth 3,4
1,15:03,Student 96 arrives at booth 7,1
1,15:03,Student 78 departs at booth 1,0
1,15:05,Student 6 departs at booth 3,4
1,15:05,Student 7 departs at booth 4,0
1,15:05,Student 15 departs at booth 9,1
1,15:06,Student 6 arrives at booth 5,1
1,15:06,Student 15 arrives at booth 12,1
1,15:06,Student 78 arrives at booth 7,1
1,15:07,Student 7 arrives at booth 7,2
1,15:08,Student 6 departs at booth 5,0
1,15:09,Student 6 arrives at booth 7,3
1,15:10,Student 96 departs at booth 7,3
1,15:10,Student 15 departs at booth 12,0
1,15:12,Student 11 arrives Art Fair,NA
1,15:12,Student 96 arrives at booth 12,1
1,15:12,Student 3 departs at booth 9,0
1,15:13,Student 3 arrives at booth 12,1
1,15:13,Student 11 arrives at booth 2,1
1,15:15,Student 15 departs Art Fair,NA
1,15:15,Student 20 arrives Art Fair,NA
1,15:15,Student 97 departs at booth 3,3
1,15:16,Student 20 arrives at booth 1,1
1,15:16,Student 97 arrives at booth 5,1
1,15:16,Student 96 departs at booth 12,1
1,15:17,Student 78 departs at booth 7,2
1,15:17,Student 78 arrives at booth 8,1
1,15:18,Student 20 departs at booth 1,0
1,15:18,Student 97 departs at booth 5,0
1,15:19,Student 20 arrives at booth 4,1
1,15:19,Student 86 arrives Art Fair,NA
1,15:19,Student 96 arrives at booth 17,1
1,15:19,Student 97 arrives at booth 7,2
1,15:20,Student 3 departs at booth 12,0
1,15:21,Student 3 arrives at booth 14,1
1,15:21,Student 86 arrives at booth 3,3
1,15:21,Student 11 departs at booth 2,0
1,15:21,Student 20 departs at booth 4,0
1,15:22,Student 11 arrives at booth 4,1
1,15:22,Student 3 departs at booth 14,0
1,15:23,Student 78 departs at booth 8,0
1,15:24,Student 3 arrives at booth 18,1
1,15:24,Student 78 arrives at booth 9,1
1,15:24,Student 11 departs at booth 4,0
1,15:24,Student 7 departs at booth 7,2
1,15:25,Student 7 arrives at booth 10,1
1,15:25,Student 20 arrives at booth 12,1
1,15:25,Student 8 departs at booth 3,3
1,15:25,Student 3 departs at booth 18,0
1,15:26,Student 8 arrives at booth 6,1
1,15:26,Student 11 arrives at booth 8,1
1,15:26,Student 67 arrives Art Fair,NA
1,15:26,Student 7 departs at booth 10,0
