Day,Time,Event,len(Queue)
1,11:31,Student 52 departs at booth 7,1
1,11:31,Student 33 departs at booth 10,0
1,11:31,Student 96 departs at booth 12,0
1,11:32,Student 13 arrives at booth 7,1
1,11:32,Student 73 arrives at booth 7,2
1,11:32,Student 77 arrives at booth 17,1
1,11:32,Student 96 arrives at booth 13,1
1,11:32,Student 76 departs at booth 15,0
1,11:33,Student 76 arrives at booth 17,1
1,11:33,Student 37 departs at booth 7,2
1,11:33,Student 77 departs at booth 17,1
1,11:34,Student 33 arrives at booth 15,1
1,11:34,Student 37 arrives at booth 10,1
1,11:34,Student 56 departs at booth 16,0
1,11:34,Student 76 departs at booth 17,0
1,11:34,Student 76 arrives at booth 18,1
1,11:35,Student 56 arrives at booth 17,1
1,11:35,Student 77 departs Art Fair,NA
1,11:35,Student 13 departs at booth 7,1
1,11:35,Student 13 arrives at booth 8,1
1,11:36,Student 52 arrives at booth 17,1
1,11:36,Student 33 departs at booth 15,0
1,11:36,Student 56 departs at booth 17,1
1,11:36,Student 56 arrives at booth 18,1
1,11:37,Student 33 arrives at booth 18,2
1,11:37,Student 15 departs at booth 4,1
1,11:37,Student 73 departs at booth 7,0
1,11:37,Student 52 departs at booth 17,0
1,11:37,Student 76 departs at booth 18,2
1,11:38,Student 15 arrives at booth 6,1
1,11:38,Student 76 arrives at booth 20,1
1,11:39,Student 52 departs Art Fair,NA
1,11:39,Student 15 departs at booth 6,0
1,11:39,Student 13 departs at booth 8,0
1,11:40,Student 73 arrives at booth 13,1
1,11:40,Student 96 departs at booth 13,1
1,11:40,Student 56 departs at booth 18,1
1,11:41,Student 13 arrives at booth 12,1
1,11:41,Student 15 arrives at booth 9,1
1,11:41,Student 96 arrives at booth 16,1
1,11:42,Student 56 departs Art Fair,NA
1,11:42,Student 15 departs at booth 9,0
1,11:42,Student 37 departs at booth 10,0
1,11:43,Student 33 departs at booth 18,0
1,11:44,Student 13 departs at booth 12,0
1,11:45,Student 15 arrives at booth 15,1
1,11:45,Student 33 departs Art Fair,NA
1,11:45,Student 37 arrives at booth 15,2
1,11:45,Student 96 departs at booth 16,0
1,11:45,Student 76 departs at booth 20,0
1,11:46,Student 76 departs Art Fair,NA
1,11:46,Student 96 arrives at booth 18,1
1,11:47,Student 30 arrives Art Fair,NA
1,11:47,Student 38 departs at booth 4,0
1,11:47,Student 15 departs at booth 15,1
1,11:48,Student 73 departs at booth 13,0
1,11:49,Student 13 departs Art Fair,NA
1,11:49,Student 30 arrives at booth 4,1
1,11:49,Student 73 arrives at booth 16,1
1,11:49,Student 37 departs at booth 15,0
1,11:49,Student 96 departs at booth 18,0
1,11:50,Student 15 departs Art Fair,NA
1,11:50,Student 38 arrives at booth 9,1
1,11:51,Student 37 arrives at booth 20,1
1,11:51,Student 96 departs Art Fair,NA
1,11:51,Student 38 departs at booth 9,0
1,11:53,Student 73 departs at booth 16,0
1,11:54,Student 38 arrives at booth 15,1
1,11:54,Student 73 arrives at booth 18,1
1,11:56,Student 38 departs at booth 15,0
1,11:57,Student 73 departs at booth 18,0
1,11:58,Student 38 arrives at booth 19,1
1,11:58,Student 37 departs at booth 20,0
1,11:59,Student 19 arrives Art Fair,NA
1,11:59,Student 37 departs Art Fair,NA
1,11:59,Student 73 departs Art Fair,NA
1,11:59,Student 30 departs at booth 4,0
1,12:02,Student 30 arrives at booth 9,1
1,12:02,Student 38 departs at booth 19,0
1,12:03,Student 38 departs Art Fair,NA
1,12:03,Student 30 departs at booth 9,0
1,12:04,Student 19 arrives at booth 9,1
1,12:04,Student 41 arrives Art Fair,NA
1,12:05,Student 19 departs at booth 9,0
1,12:05,Student 19 arrives at booth 10,1
1,12:06,Student 41 arrives at booth 3,1
1,12:07,Student 30 arrives at booth 18,1
1,12:10,Student 30 departs at booth 18,0
1,12:12,Student 3 arrives Art Fair,NA
1,12:12,Student 30 departs Art Fair,NA
1,12:13,Student 3 arrives at booth 1,1
1,12:13,Student 19 departs at booth 10,0
1,12:14,Student 19 arrives at booth 11,1
1,12:15,Student 44 arrives Art Fair,NA
1,12:16,Student 3 departs at booth 1,0
1,12:16,Student 41 departs at booth 3,0
1,12:16,Student 41 arrives at booth 4,1
1,12:17,Student 19 departs at booth 11,0
1,12:18,Student 3 arrives at booth 5,1
1,12:18,Student 19 arrives at booth 14,1
1,12:18,Student 32 arrives Art Fair,NA
1,12:18,Student 44 arrives at booth 5,2
1,12:19,Student 63 arrives Art Fair,NA
1,12:20,Student 63 arrives at booth 2,1
1,12:21,Student 29 arrives Art Fair,NA
1,12:21,Student 32 arrives at booth 5,2
1,12:22,Student 51 arrives Art Fair,NA
1,12:22,Student 65 arrives Art Fair,NA
1,12:23,Student 7 arrives Art Fair,NA
1,12:23,Student 63 departs at booth 2,0
1,12:23,Student 19 departs at booth 14,0
1,12:24,Student 7 arrives at booth 1,1
1,12:24,Student 14 arrives Art Fair,NA
1,12:24,Student 24 arrives Art Fair,NA
1,12:24,Student 29 arrives at booth 6,1
1,12:25,Student 29 departs at booth 6,0
1,12:26,Student 19 arrives at booth 19,1
1,12:26,Student 24 arrives at booth 4,1
1,12:26,Student 51 arrives at booth 7,1
1,12:26,Student 65 arrives at booth 7,2
1,12:26,Student 41 departs at booth 4,1
1,12:27,Student 14 arrives at booth 6,1
1,12:27,Student 41 arrives at booth 6,2
1,12:27,Student 63 arrives at booth 9,1
1,12:27,Student 7 departs at booth 1,0
1,12:28,Student 3 departs at booth 5,2
1,12:28,Student 14 departs at booth 6,1
1,12:28,Student 51 departs at booth 7,1
1,12:28,Student 63 departs at booth 9,0
1,12:28,Student 51 arrives at booth 8,1
1,12:29,Student 4 arrives Art Fair,NA
1,12:29,Student 29 arrives at booth 13,1
1,12:29,Student 63 arrives at booth 12,1
1,12:29,Student 98 arrives Art Fair,NA
1,12:29,Student 41 departs at booth 6,0
1,12:30,Student 14 arrives at booth 10,1
1,12:30,Student 98 arrives at booth 1,1
1,12:30,Student 65 departs at booth 7,0
1,12:30,Student 19 departs at booth 19,0
1,12:30,Student 19 arrives at booth 20,1
1,12:32,Student 4 arrives at booth 6,1
1,12:32,Student 7 arrives at booth 11,1
1,12:32,Student 41 arrives at booth 11,2
1,12:32,Student 65 arrives at booth 11,3
1,12:32,Student 51 departs at booth 8,0
1,12:32,Student 63 departs at booth 12,0
1,12:33,Student 98 departs at booth 1,0
1,12:33,Student 4 departs at booth 6,0
1,12:34,Student 4 arrives at booth 7,1
1,12:34,Student 51 arrives at booth 12,1
1,12:34,Student 63 arrives at booth 16,1
1,12:35,Student 3 arrives at booth 19,1
1,12:35,Student 7 departs at booth 11,2
1,12:35,Student 7 arrives at booth 12,1
1,12:36,Student 24 departs at booth 4,0
1,12:36,Student 4 departs at booth 7,0
1,12:36,Student 4 arrives at booth 8,1
1,12:37,Student 24 arrives at booth 5,2
1,12:37,Student 98 arrives at booth 9,1
1,12:37,Student 51 departs at booth 12,1
1,12:37,Student 29 departs at booth 13,0
1,12:37,Student 19 departs at booth 20,0
1,12:38,Student 17 arrives Art Fair,NA
1,12:38,Student 19 departs Art Fair,NA
1,12:38,Student 44 departs at booth 5,2
1,12:38,Student 98 departs at booth 9,0
1,12:38,Student 14 departs at booth 10,0
1,12:38,Student 41 departs at booth 11,1
1,12:38,Student 63 departs at booth 16,0
1,12:39,Student 14 arrives at booth 12,1
1,12:39,Student 44 arrives at booth 8,1
1,12:39,Student 51 arrives at booth 15,1
1,12:39,Student 63 arrives at booth 17,1
1,12:39,Student 3 departs at booth 19,0
1,12:40,Student 3 departs Art Fair,NA
1,12:40,Student 29 arrives at booth 20,1
1,12:40,Student 41 arrives at booth 16,1
1,12:40,Student 48 arrives Art Fair,NA
1,12:40,Student 98 arrives at booth 14,1
1,12:40,Student 4 departs at booth 8,1
1,12:40,Student 7 departs at booth 12,1
1,12:40,Student 63 departs at booth 17,0
1,12:41,Student 4 arrives at booth 9,1
1,12:41,Student 74 arrives Art Fair,NA
1,12:41,Student 65 departs at booth 11,0
1,12:41,Student 51 departs at booth 15,0
1,12:42,Student 7 arrives at booth 16,1
1,12:42,Student 17 arrives at booth 8,1
1,12:42,Student 63 departs Art Fair,NA
1,12:42,Student 65 arrives at booth 14,1
1,12:42,Student 74 arrives at booth 2,1
1,12:42,Student 85 arrives Art Fair,NA
1,12:42,Student 4 departs at booth 9,0
1,12:43,Student 4 arrives at booth 12,1
1,12:43,Student 51 arrives at booth 20,1
1,12:43,Student 14 departs at booth 12,1
1,12:44,Student 44 departs at booth 8,1
1,12:44,Student 41 departs at booth 16,1
1,12:45,Student 48 arrives at booth 9,1
1,12:45,Student 74 departs at booth 2,0
1,12:45,Student 98 departs at booth 14,1
1,12:46,Student 44 arrives at booth 12,1
1,12:46,Student 48 departs at booth 9,0
1,12:46,Student 4 departs at booth 12,1
1,12:47,Student 14 arrives at booth 20,2
1,12:47,Student 41 departs Art Fair,NA
1,12:47,Student 74 arrives at booth 6,1
1,12:47,Student 29 departs at booth 20,2
1,12:48,Student 29 departs Art Fair,NA
1,12:48,Student 48 arrives at booth 13,1
1,12:48,Student 85 arrives at booth 11,1
1,12:48,Student 32 departs at booth 5,1
1,12:48,Student 74 departs at booth 6,0
1,12:48,Student 17 departs at booth 8,0
1,12:48,Student 7 departs at booth 16,0
1,12:49,Student 7 arrives at booth 17,1
1,12:49,Student 74 arrives at booth 7,1
1,12:49,Student 98 departs Art Fair,NA
1,12:49,Student 44 departs at booth 12,0
1,12:50,Student 4 arrives at booth 19,1
1,12:50,Student 17 arrives at booth 11,1
1,12:50,Student 32 arrives at booth 9,1
1,12:50,Student 34 arrives Art Fair,NA
1,12:50,Student 44 arrives at booth 13,1
1,12:50,Student 65 departs at booth 14,0
1,12:50,Student 7 departs at booth 17,0
1,12:51,Student 34 arrives at booth 2,1
1,12:51,Student 65 arrives at booth 16,1
1,12:51,Student 90 arrives Art Fair,NA
1,12:51,Student 74 departs at booth 7,0
1,12:51,Student 32 departs at booth 9,0
1,12:51,Student 85 departs at booth 11,1
1,12:51,Student 85 arrives at booth 12,1
1,12:52,Student 7 departs Art Fair,NA
1,12:53,Student 32 arrives at booth 14,1
1,12:54,Student 34 departs at booth 2,0
1,12:54,Student 17 departs at booth 11,0
1,12:54,Student 85 departs at booth 12,0
1,12:54,Student 4 departs at booth 19,0
1,12:54,Student 51 departs at booth 20,1
1,12:55,Student 4 departs Art Fair,NA
1,12:55,Student 17 arrives at booth 13,2
1,12:55,Student 34 arrives at booth 4,1
1,12:55,Student 51 departs Art Fair,NA
1,12:55,Student 90 arrives at booth 8,1
1,12:55,Student 65 departs at booth 16,0
1,12:56,Student 6 arrives Art Fair,NA
1,12:56,Student 50 arrives Art Fair,NA
1,12:56,Student 65 arrives at booth 17,1
1,12:56,Student 85 arrives at booth 15,1
1,12:56,Student 48 departs at booth 13,2
1,12:57,Student 74 arrives at booth 19,1
1,12:57,Student 65 departs at booth 17,0
1,12:58,Student 48 arrives at booth 17,1
1,12:58,Student 24 departs at booth 5,0
1,12:58,Student 32 departs at booth 14,0
1,12:58,Student 85 departs at booth 15,0
1,12:59,Student 32 arrives at booth 15,1
1,12:59,Student 65 departs Art Fair,NA
1,12:59,Student 90 departs at booth 8,0
1,12:59,Student 48 departs at booth 17,0
1,13:00,Student 6 arrives at booth 8,1
1,13:00,Student 24 arrives at booth 10,1
1,13:00,Student 48 arrives at booth 19,1
1,13:00,Student 85 arrives at booth 19,2
1,13:01,Student 50 arrives at booth 9,1
1,13:01,Student 32 departs at booth 15,0
1,13:01,Student 74 departs at booth 19,2
1,13:01,Student 14 departs at booth 20,0
1,13:02,Student 14 departs Art Fair,NA
1,13:02,Student 74 departs Art Fair,NA
1,13:02,Student 50 departs at booth 9,0
1,13:03,Student 18 arrives Art Fair,NA
1,13:03,Student 50 arrives at booth 11,1
1,13:03,Student 90 arrives at booth 16,1
1,13:04,Student 18 arrives at booth 1,1
1,13:04,Student 32 departs Art Fair,NA
1,13:04,Student 6 departs at booth 8,0
1,13:04,Student 44 departs at booth 13,1
1,13:04,Student 44 arrives at booth 14,1
1,13:05,Student 34 departs at booth 4,0
1,13:05,Student 48 departs at booth 19,1
1,13:05,Student 48 arrives at booth 20,1
1,13:06,Student 50 departs at booth 11,0
1,13:07,Student 34 arrives at booth 7,1
1,13:07,Student 83 arrives Art Fair,NA
1,13:07,Student 18 departs at booth 1,0
1,13:07,Student 90 departs at booth 16,0
1,13:08,Student 6 arrives at booth 16,1
1,13:08,Student 18 arrives at booth 3,1
1,13:08,Student 83 arrives at booth 1,1
1,13:08,Student 90 arrives at booth 18,1
1,13:08,Student 24 departs at booth 10,0
1,13:09,Student 24 arrives at booth 11,1
1,13:09,Student 34 departs at booth 7,0
1,13:09,Student 44 departs at booth 14,0
1,13:09,Student 85 departs at booth 19,0
1,13:10,Student 21 arrives Art Fair,NA
1,13:10,Student 50 arrives at booth 19,1
1,13:10,Student 85 departs Art Fair,NA
1,13:11,Student 34 arrives at booth 11,1
1,13:11,Student 44 arrives at booth 17,1
1,13:11,Student 83 departs at booth 1,0
1,13:11,Student 90 departs at booth 18,0
1,13:11,Student 83 arrives at booth 2,1
1,13:12,Student 21 arrives at booth 3,1
1,13:12,Student 90 arrives at booth 19,1
1,13:12,Student 24 departs at booth 11,1
1,13:12,Student 17 departs at booth 13,0
1,13:12,Student 6 departs at booth 16,0
1,13:12,Student 44 departs at booth 17,0
1,13:12,Student 48 departs at booth 20,0
1,13:12,Student 17 arrives at booth 14,1
1,13:13,Student 6 arrives at booth 18,1
1,13:13,Student 35 arrives Art Fair,NA
1,13:13,Student 48 departs Art Fair,NA
1,13:13,Student 64 arrives Art Fair,NA
1,13:13,Student 80 arrives Art Fair,NA
1,13:14,Student 44 departs Art Fair,NA
1,13:14,Student 83 departs at booth 2,0
1,13:14,Student 50 departs at booth 19,1
1,13:15,Student 35 arrives at booth 4,1
1,13:15,Student 50 departs Art Fair,NA
1,13:15,Student 64 arrives at booth 4,2
1,13:15,Student 80 arrives at booth 4,3
1,13:15,Student 34 departs at booth 11,0
1,13:15,Student 34 arrives at booth 12,1
1,13:16,Student 6 departs at booth 18,0
1,13:17,Student 24 departs Art Fair,NA
1,13:17,Student 17 departs at booth 14,0
1,13:18,Student 6 departs Art Fair,NA
1,13:18,Student 31 arrives Art Fair,NA
1,13:18,Student 40 arrives Art Fair,NA
1,13:18,Student 83 arrives at booth 10,1
1,13:18,Student 86 arrives Art Fair,NA
1,13:18,Student 18 departs at booth 3,1
1,13:18,Student 34 departs at booth 12,0
1,13:18,Student 90 departs at booth 19,0
1,13:19,Student 31 arrives at booth 2,1
1,13:19,Student 40 arrives at booth 1,1
1,13:19,Student 90 departs Art Fair,NA
1,13:20,Student 34 arrives at booth 16,1
1,13:20,Student 86 arrives at booth 3,1
1,13:21,Student 17 departs Art Fair,NA
1,13:22,Student 26 arrives Art Fair,NA
1,13:22,Student 40 departs at booth 1,0
1,13:22,Student 31 departs at booth 2,0
1,13:22,Student 40 arrives at booth 2,1
1,13:23,Student 18 arrives at booth 14,1
1,13:23,Student 26 arrives at booth 1,1
1,13:23,Student 31 arrives at booth 3,2
1,13:24,Student 34 departs at booth 16,0
1,13:25,Student 45 arrives Art Fair,NA
1,13:25,Student 40 departs at booth 2,0
1,13:25,Student 35 departs at booth 4,2
1,13:26,Student 20 arrives Art Fair,NA
1,13:26,Student 45 arrives at booth 1,1
1,13:26,Student 26 departs at booth 1,1
1,13:26,Student 83 departs at booth 10,0
1,13:27,Student 20 arrives at booth 1,1
1,13:27,Student 26 arrives at booth 3,3
1,13:27,Student 34 departs Art Fair,NA
1,13:27,Student 35 arrives at booth 7,1
1,13:27,Student 83 arrives at booth 12,1
1,13:28,Student 54 arrives Art Fair,NA
1,13:28,Student 21 departs at booth 3,3
1,13:28,Student 18 departs at booth 14,0
1,13:29,Student 18 arrives at booth 16,1
1,13:29,Student 45 departs at booth 1,1
1,13:29,Student 35 departs at booth 7,0
1,13:30,Student 35 arrives at booth 10,1
1,13:30,Student 45 arrives at booth 4,2
1,13:30,Student 54 arrives at booth 4,3
1,13:30,Student 83 departs at booth 12,0
1,13:31,Student 40 arrives at booth 13,1
1,13:31,Student 83 arrives at booth 14,1
1,13:32,Student 21 arrives at booth 12,1
1,13:32,Student 20 departs at booth 1,0
1,13:33,Student 20 arrives at booth 4,4
1,13:33,Student 18 departs at booth 16,0
1,13:34,Student 71 arrives Art Fair,NA
1,13:35,Student 18 arrives at booth 19,1
1,13:35,Student 64 departs at booth 4,4
1,13:35,Student 21 departs at booth 12,0
1,13:36,Student 21 arrives at booth 13,1
1,13:36,Student 64 arrives at booth 5,1
1,13:36,Student 67 arrives Art Fair,NA
1,13:36,Student 71 arrives at booth 4,4
1,13:36,Student 83 departs at booth 14,0
1,13:37,Student 36 arrives Art Fair,NA
1,13:37,Student 83 arrives at booth 15,1
1,13:38,Student 36 arrives at booth 2,1
1,13:38,Student 86 departs at booth 3,2
1,13:38,Student 35 departs at booth 10,0
1,13:39,Student 67 arrives at booth 6,1
1,13:39,Student 40 departs at booth 13,1
1,13:39,Student 83 departs at booth 15,0
1,13:39,Student 18 departs at booth 19,0
1,13:39,Student 18 arrives at booth 20,1
1,13:40,Student 35 arrives at booth 13,1
1,13:40,Student 55 arrives Art Fair,NA
1,13:40,Student 86 arrives at booth 8,1
1,13:40,Student 67 departs at booth 6,0
1,13:41,Student 40 arrives at booth 18,1
1,13:41,Student 55 arrives at booth 2,1
1,13:41,Student 67 arrives at booth 7,1
1,13:41,Student 36 departs at booth 2,1
1,13:42,Student 83 departs Art Fair,NA
1,13:43,Student 84 arrives Art Fair,NA
1,13:43,Student 67 departs at booth 7,0
1,13:44,Student 79 arrives Art Fair,NA
1,13:44,Student 55 departs at booth 2,0
1,13:44,Student 86 departs at booth 8,0
1,13:44,Student 40 departs at booth 18,0
1,13:45,Student 55 arrives at booth 4,5
1,13:45,Student 84 arrives at booth 3,2
1,13:45,Student 80 departs at booth 4,5
1,13:46,Student 36 arrives at booth 12,1
1,13:46,Student 40 departs Art Fair,NA
1,13:46,Student 79 arrives at booth 3,3
1,13:46,Student 86 arrives at booth 12,2
1,13:46,Student 64 departs at booth 5,0
1,13:46,Student 18 departs at booth 20,0
1,13:46,Student 64 arrives at booth 6,1
1,13:47,Student 18 departs Art Fair,NA
1,13:47,Student 64 departs at booth 6,0
1,13:47,Student 21 departs at booth 13,1
1,13:48,Student 99 arrives Art Fair,NA
1,13:48,Student 31 departs at booth 3,3
1,13:49,Student 31 arrives at booth 6,1
1,13:49,Student 64 arrives at booth 10,1
1,13:49,Student 67 arrives at booth 20,1
1,13:49,Student 99 arrives at booth 1,1
1,13:49,Student 36 departs at booth 12,1
1,13:50,Student 36 arrives at booth 13,1
1,13:50,Student 31 departs at booth 6,0
1,13:51,Student 21 departs Art Fair,NA
1,13:51,Student 80 arrives at booth 16,1
1,13:52,Student 99 departs at booth 1,0
1,13:52,Student 86 departs at booth 12,0
1,13:52,Student 99 arrives at booth 2,1
1,13:53,Student 31 departs Art Fair,NA
1,13:53,Student 86 arrives at booth 13,2
1,13:55,Student 99 departs at booth 2,0
1,13:55,Student 45 departs at booth 4,4
1,13:55,Student 35 departs at booth 13,2
1,13:55,Student 80 departs at booth 16,0
1,13:56,Student 8 arrives Art Fair,NA
1,13:56,Student 80 arrives at booth 18,1
1,13:56,Student 67 departs at booth 20,0
1,13:57,Student 8 arrives at booth 1,1
1,13:57,Student 35 arrives at booth 18,1
1,13:57,Student 45 arrives at booth 7,1
1,13:57,Student 67 departs Art Fair,NA
1,13:57,Student 95 arrives Art Fair,NA
1,13:57,Student 64 departs at booth 10,0
1,13:58,Student 64 arrives at booth 12,1
1,13:58,Student 99 arrives at booth 7,1
1,13:58,Student 26 departs at booth 3,2
1,13:58,Student 26 arrives at booth 4,4
1,13:59,Student 45 departs at booth 7,1
1,13:59,Student 80 departs at booth 18,1
1,14:00,Student 8 departs at booth 1,0
1,14:01,Student 8 arrives at booth 4,5
1,14:01,Student 45 arrives at booth 11,1
1,14:01,Student 80 departs Art Fair,NA
1,14:01,Student 95 arrives at booth 8,1
1,14:01,Student 99 departs at booth 7,0
1,14:01,Student 64 departs at booth 12,0
1,14:02,Student 35 departs at booth 18,0
1,14:03,Student 35 arrives at booth 20,1
1,14:03,Student 36 departs at booth 13,1
1,14:04,Student 36 arrives at booth 16,1
1,14:04,Student 39 arrives Art Fair,NA
1,14:04,Student 64 arrives at booth 17,1
1,14:04,Student 45 departs at booth 11,0
1,14:05,Student 39 arrives at booth 2,1
1,14:05,Student 99 departs Art Fair,NA
1,14:05,Student 54 departs at booth 4,5
1,14:05,Student 95 departs at booth 8,0
1,14:05,Student 64 departs at booth 17,0
1,14:07,Student 54 arrives at booth 7,1
1,14:07,Student 64 departs Art Fair,NA
1,14:07,Student 95 arrives at booth 11,1
1,14:08,Student 45 arrives at booth 20,1
1,14:08,Student 39 departs at booth 2,0
1,14:08,Student 84 departs at booth 3,1
1,14:08,Student 36 departs at booth 16,0
1,14:09,Student 39 arrives at booth 3,1
1,14:09,Student 84 arrives at booth 5,1
1,14:09,Student 54 departs at booth 7,0
1,14:10,Student 59 arrives Art Fair,NA
1,14:10,Student 95 departs at booth 11,0
1,14:10,Student 35 departs at booth 20,1
1,14:11,Student 35 departs Art Fair,NA
1,14:11,Student 36 departs Art Fair,NA
1,14:11,Student 95 arrives at booth 13,1
1,14:11,Student 86 departs at booth 13,1
1,14:12,Student 12 arrives Art Fair,NA
1,14:12,Student 86 arrives at booth 16,1
1,14:14,Student 12 arrives at booth 4,5
1,14:15,Student 54 arrives at booth 19,1
1,14:15,Student 20 departs at booth 4,5
1,14:16,Student 20 arrives at booth 6,1
1,14:16,Student 86 departs at booth 16,0
1,14:17,Student 59 arrives at booth 14,1
1,14:17,Student 20 departs at booth 6,0
1,14:17,Student 45 departs at booth 20,0
1,14:18,Student 45 departs Art Fair,NA
1,14:18,Student 86 arrives at booth 19,1
1,14:18,Student 79 departs at booth 3,1
1,14:19,Student 20 arrives at booth 10,1
1,14:19,Student 84 departs at booth 5,0
1,14:19,Student 95 departs at booth 13,0
1,14:19,Student 54 departs at booth 19,1
1,14:19,Student 95 arrives at booth 14,1
1,14:20,Student 1 arrives Art Fair,NA
1,14:20,Student 2 arrives Art Fair,NA
1,14:20,Student 47 arrives Art Fair,NA
1,14:20,Student 54 departs Art Fair,NA
1,14:20,Student 79 arrives at booth 7,1
1,14:21,Student 2 arrives at booth 2,1
1,14:21,Student 47 arrives at booth 2,2
1,14:22,Student 84 arrives at booth 11,1
1,14:22,Student 79 departs at booth 7,0
1,14:22,Student 59 departs at booth 14,1
1,14:23,Student 59 arrives at booth 15,1
1,14:23,Student 87 arrives Art Fair,NA
1,14:23,Student 86 departs at booth 19,0
1,14:24,Student 79 arrives at booth 11,1
1,14:24,Student 86 departs Art Fair,NA
1,14:24,Student 2 departs at booth 2,1
1,14:25,Student 1 arrives at booth 9,1
1,14:25,Student 61 arrives Art Fair,NA
1,14:25,Student 71 departs at booth 4,4
1,14:25,Student 84 departs at booth 11,1
1,14:25,Student 59 departs at booth 15,0
1,14:26,Student 61 arrives at booth 2,1
1,14:26,Student 87 arrives at booth 6,1
1,14:26,Student 1 departs at booth 9,0
1,14:27,Student 2 arrives at booth 8,1
1,14:27,Student 59 arrives at booth 19,1
1,14:27,Student 71 arrives at booth 8,2
1,14:27,Student 47 departs at booth 2,1
1,14:27,Student 87 departs at booth 6,0
1,14:27,Student 20 departs at booth 10,0
1,14:27,Student 95 departs at booth 14,0
1,14:28,Student 1 arrives at booth 13,1
1,14:28,Student 20 arrives at booth 12,1
1,14:28,Student 42 arrives Art Fair,NA
1,14:28,Student 84 arrives at booth 17,1
1,14:28,Student 87 arrives at booth 7,1
1,14:28,Student 39 departs at booth 3,0
1,14:28,Student 79 departs at booth 11,0
1,14:29,Student 84 departs at booth 17,0
1,14:30,Student 39 arrives at booth 7,1
1,14:30,Student 46 arrives Art Fair,NA
1,14:30,Student 61 departs at booth 2,0
1,14:30,Student 87 departs at booth 7,1
1,14:31,Student 42 arrives at booth 6,1
1,14:31,Student 46 arrives at booth 2,1
1,14:31,Student 84 departs Art Fair,NA
1,14:31,Student 87 arrives at booth 9,1
1,14:31,Student 95 departs Art Fair,NA
1,14:31,Student 2 departs at booth 8,1
1,14:31,Student 20 departs at booth 12,0
1,14:31,Student 59 departs at booth 19,0
1,14:32,Student 47 arrives at booth 12,1
1,14:32,Student 59 departs Art Fair,NA
1,14:32,Student 79 arrives at booth 20,1
1,14:32,Student 42 departs at booth 6,0
1,14:32,Student 39 departs at booth 7,0
1,14:32,Student 87 departs at booth 9,0
1,14:33,Student 42 arrives at booth 7,1
1,14:33,Student 61 arrives at booth 8,1
1,14:33,Student 87 arrives at booth 11,1
1,14:34,Student 2 arrives at booth 13,1
1,14:34,Student 20 arrives at booth 18,1
1,14:34,Student 57 arrives Art Fair,NA
1,14:34,Student 46 departs at booth 2,0
1,14:35,Student 39 arrives at booth 14,1
1,14:35,Student 57 arrives at booth 2,1
1,14:35,Student 55 departs at booth 4,3
1,14:35,Student 42 departs at booth 7,0
1,14:35,Student 71 departs at booth 8,1
1,14:35,Student 47 departs at booth 12,0
1,14:36,Student 42 arrives at booth 9,1
1,14:36,Student 87 departs at booth 11,0
1,14:36,Student 1 departs at booth 13,1
1,14:36,Student 1 arrives at booth 14,1
1,14:36,Student 87 arrives at booth 12,1
1,14:37,Student 46 arrives at booth 8,1
1,14:37,Student 47 arrives at booth 16,1
1,14:37,Student 71 arrives at booth 11,1
1,14:37,Student 42 departs at booth 9,0
1,14:37,Student 20 departs at booth 18,0
1,14:38,Student 55 arrives at booth 10,1
1,14:38,Student 57 departs at booth 2,0
